sample_id,time_ms,distance_cm,delta_cm,abs_delta_cm,velocity_cm_s,moving_avg_cm,event
502,184407,219.91,0.00,0.00,0.00,219.91,0
503,184723,219.91,0.00,0.00,0.00,219.91,0
504,185039,219.91,0.00,0.00,0.00,219.91,0
505,185355,219.91,0.00,0.00,0.00,219.91,0
506,185671,219.91,0.00,0.00,0.00,219.91,0
507,185987,217.91,-2.01,2.01,-6.35,219.51,0
508,186303,215.78,-2.13,2.13,-6.73,218.69,0
509,186619,213.77,-2.01,2.01,-6.35,217.46,0
510,186935,212.83,-0.94,0.94,-2.98,216.04,0
511,187251,210.84,-1.99,1.99,-6.30,214.23,0
512,187566,208.84,-2.01,2.01,-6.37,212.41,0
513,187881,206.71,-2.13,2.13,-6.75,210.60,0
514,188196,206.71,0.00,0.00,0.00,209.19,0
515,188511,204.70,-2.01,2.01,-6.37,207.56,0
516,188826,202.70,-2.01,2.01,-6.37,205.93,0
517,189141,201.75,-0.94,0.94,-2.99,204.51,0
518,189456,199.75,-2.01,2.01,-6.37,203.12,0
519,189771,198.70,-1.05,1.05,-3.32,201.52,0
520,190086,197.64,-1.06,1.06,-3.38,200.11,0
521,190401,197.64,0.00,0.00,0.00,199.09,0
522,190715,197.64,0.00,0.00,0.00,198.27,0
523,191029,197.64,0.00,0.00,0.00,197.85,0
524,191343,197.64,0.00,0.00,0.00,197.64,0
525,191657,197.64,0.00,0.00,0.00,197.64,0
526,191971,197.64,0.00,0.00,0.00,197.64,0
527,192285,197.64,0.00,0.00,0.00,197.64,0
528,192599,197.64,0.00,0.00,0.00,197.64,0
529,192913,197.64,0.00,0.00,0.00,197.64,0
530,193227,197.64,0.00,0.00,0.00,197.64,0
531,193541,197.64,0.00,0.00,0.00,197.64,0
532,193855,197.64,0.00,0.00,0.00,197.64,0
533,194169,197.64,0.00,0.00,0.00,197.64,0
534,194483,197.64,0.00,0.00,0.00,197.64,0
535,194797,197.64,0.00,0.00,0.00,197.64,0
536,195111,197.64,0.00,0.00,0.00,197.64,0
537,195425,197.64,0.00,0.00,0.00,197.64,0
538,195739,197.64,0.00,0.00,0.00,197.64,0
539,196053,197.64,0.00,0.00,0.00,197.64,0
540,196367,197.64,0.00,0.00,0.00,197.64,0
541,196681,197.64,0.00,0.00,0.00,197.64,0
542,196995,197.64,0.00,0.00,0.00,197.64,0
543,197309,197.64,0.00,0.00,0.00,197.64,0
544,197623,197.64,0.00,0.00,0.00,197.64,0
545,197937,197.64,0.00,0.00,0.00,197.64,0
546,198251,197.64,0.00,0.00,0.00,197.64,0
547,198565,197.64,0.00,0.00,0.00,197.64,0
548,198879,195.63,-2.01,2.01,-6.39,197.24,0
549,199194,194.69,-0.94,0.94,-2.99,196.65,0
550,199508,192.68,-2.01,2.01,-6.39,195.65,0
551,199822,190.57,-2.11,2.11,-6.72,194.24,0
552,200136,189.63,-0.94,0.94,-3.00,192.64,0
553,200450,188.56,-1.06,1.06,-3.39,191.23,0
554,200764,188.56,0.00,0.00,0.00,190.00,0
555,201078,188.56,0.00,0.00,0.00,189.18,0
556,201392,188.56,0.00,0.00,0.00,188.78,0
557,201706,188.56,0.00,0.00,0.00,188.56,0
558,202020,188.56,0.00,0.00,0.00,188.56,0
559,202334,188.56,0.00,0.00,0.00,188.56,0
560,202648,188.56,0.00,0.00,0.00,188.56,0
561,202962,188.56,0.00,0.00,0.00,188.56,0
562,203276,188.56,0.00,0.00,0.00,188.56,0
563,203590,188.56,0.00,0.00,0.00,188.56,0
564,203904,188.56,0.00,0.00,0.00,188.56,0
565,204218,188.56,0.00,0.00,0.00,188.56,0
566,204532,188.56,0.00,0.00,0.00,188.56,0
567,204846,188.56,0.00,0.00,0.00,188.56,0
568,205160,187.62,-0.94,0.94,-3.00,188.38,0
569,205474,186.56,-1.06,1.06,-3.39,187.97,0
570,205788,186.56,0.00,0.00,0.00,187.57,0
571,206102,185.61,-0.94,0.94,-3.00,186.98,0
572,206416,185.61,0.00,0.00,0.00,186.39,0
573,206730,184.55,-1.06,1.06,-3.39,185.78,0
574,207044,183.61,-0.94,0.94,-3.00,185.19,0
575,207358,182.54,-1.06,1.06,-3.39,184.39,0
576,207672,181.48,-1.06,1.06,-3.39,183.56,0
577,207986,181.48,0.00,0.00,0.00,182.73,0
578,208299,181.48,0.00,0.00,0.00,182.12,0
579,208612,181.48,0.00,0.00,0.00,181.69,0
580,208925,181.48,0.00,0.00,0.00,181.48,0
581,209238,181.48,0.00,0.00,0.00,181.48,0
582,209551,183.61,2.13,2.13,6.79,181.91,0
583,209865,184.55,0.94,0.94,3.00,182.52,0
584,210179,186.56,2.01,2.01,6.39,183.54,0
585,210493,187.62,1.06,1.06,3.39,184.76,0
586,210807,189.63,2.01,2.01,6.39,186.39,0
587,211121,191.62,1.99,1.99,6.34,187.99,0
588,211435,192.68,1.06,1.06,3.39,189.62,0
589,211749,193.62,0.94,0.94,3.00,191.03,0
590,212063,194.69,1.06,1.06,3.39,192.45,0
591,212377,194.69,0.00,0.00,0.00,193.46,0
592,212691,192.68,-2.01,2.01,-6.39,193.67,0
593,213005,191.62,-1.06,1.06,-3.39,193.46,0
594,213319,189.63,-1.99,1.99,-6.34,192.66,0
595,213633,189.63,0.00,0.00,0.00,191.65,0
596,213947,188.56,-1.06,1.06,-3.39,190.42,0
597,214261,188.56,0.00,0.00,0.00,189.60,0
598,214575,187.62,-0.94,0.94,-3.00,188.80,0
599,214889,187.62,0.00,0.00,0.00,188.40,0
600,215203,186.56,-1.06,1.06,-3.39,187.79,0
601,215517,186.56,0.00,0.00,0.00,187.38,0
602,215831,186.56,0.00,0.00,0.00,186.98,0
603,216145,186.56,0.00,0.00,0.00,186.77,0
604,216459,186.56,0.00,0.00,0.00,186.56,0
605,216773,186.56,0.00,0.00,0.00,186.56,0
606,217087,187.62,1.06,1.06,3.39,186.77,0
607,217401,187.62,0.00,0.00,0.00,186.98,0
608,217715,187.62,0.00,0.00,0.00,187.20,0
609,218029,188.56,0.94,0.94,3.00,187.60,0
610,218343,189.63,1.06,1.06,3.39,188.21,0
611,218657,189.63,0.00,0.00,0.00,188.61,0
612,218971,190.57,0.94,0.94,3.00,189.20,0
613,219285,191.62,1.05,1.05,3.33,190.00,0
614,219599,193.62,2.01,2.01,6.39,191.01,0
615,219913,193.62,0.00,0.00,0.00,191.81,0
616,220227,191.62,-2.01,2.01,-6.39,192.21,0
617,220541,190.57,-1.05,1.05,-3.33,192.21,0
618,220855,189.63,-0.94,0.94,-3.00,191.81,0
619,221169,189.63,0.00,0.00,0.00,191.01,0
620,221483,189.63,0.00,0.00,0.00,190.21,0
621,221797,189.63,0.00,0.00,0.00,189.82,0
622,222111,189.63,0.00,0.00,0.00,189.63,0
623,222425,189.63,0.00,0.00,0.00,189.63,0
624,222739,189.63,0.00,0.00,0.00,189.63,0
625,223053,189.63,0.00,0.00,0.00,189.63,0
626,223367,189.63,0.00,0.00,0.00,189.63,0
627,223681,189.63,0.00,0.00,0.00,189.63,0
628,223995,189.63,0.00,0.00,0.00,189.63,0
629,224309,189.63,0.00,0.00,0.00,189.63,0
630,224623,189.63,0.00,0.00,0.00,189.63,0
631,224937,189.63,0.00,0.00,0.00,189.63,0
632,225251,189.63,0.00,0.00,0.00,189.63,0
633,225565,189.63,0.00,0.00,0.00,189.63,0
634,225879,189.63,0.00,0.00,0.00,189.63,0
635,226193,189.63,0.00,0.00,0.00,189.63,0
636,226507,189.63,0.00,0.00,0.00,189.63,0
637,226821,189.63,0.00,0.00,0.00,189.63,0
638,227135,189.63,0.00,0.00,0.00,189.63,0
639,227449,189.63,0.00,0.00,0.00,189.63,0
640,227763,189.63,0.00,0.00,0.00,189.63,0
641,228077,189.63,0.00,0.00,0.00,189.63,0
642,228391,189.63,0.00,0.00,0.00,189.63,0
643,228705,189.63,0.00,0.00,0.00,189.63,0
644,229019,189.63,0.00,0.00,0.00,189.63,0
645,229333,189.63,0.00,0.00,0.00,189.63,0
646,229647,189.63,0.00,0.00,0.00,189.63,0
647,229961,189.63,0.00,0.00,0.00,189.63,0
648,230275,189.63,0.00,0.00,0.00,189.63,0
649,230589,189.63,0.00,0.00,0.00,189.63,0
650,230903,189.63,0.00,0.00,0.00,189.63,0
651,231217,189.63,0.00,0.00,0.00,189.63,0
652,231531,189.63,0.00,0.00,0.00,189.63,0
653,231845,189.63,0.00,0.00,0.00,189.63,0
654,232159,189.63,0.00,0.00,0.00,189.63,0
655,232473,189.63,0.00,0.00,0.00,189.63,0
656,232787,189.63,0.00,0.00,0.00,189.63,0
657,233101,189.63,0.00,0.00,0.00,189.63,0
658,233415,189.63,0.00,0.00,0.00,189.63,0
659,233729,189.63,0.00,0.00,0.00,189.63,0
660,234043,189.63,0.00,0.00,0.00,189.63,0
661,234357,189.63,0.00,0.00,0.00,189.63,0
662,234671,189.63,0.00,0.00,0.00,189.63,0
663,234985,189.63,0.00,0.00,0.00,189.63,0
664,235299,189.63,0.00,0.00,0.00,189.63,0
665,235613,189.63,0.00,0.00,0.00,189.63,0
666,235927,189.63,0.00,0.00,0.00,189.63,0
667,236241,189.63,0.00,0.00,0.00,189.63,0
668,236555,189.63,0.00,0.00,0.00,189.63,0
669,236869,189.63,0.00,0.00,0.00,189.63,0
670,237183,189.63,0.00,0.00,0.00,189.63,0
671,237497,189.63,0.00,0.00,0.00,189.63,0
672,237811,189.63,0.00,0.00,0.00,189.63,0
673,238125,189.63,0.00,0.00,0.00,189.63,0
674,238439,189.63,0.00,0.00,0.00,189.63,0
675,238753,189.63,0.00,0.00,0.00,189.63,0
676,239067,189.63,0.00,0.00,0.00,189.63,0
677,239381,189.63,0.00,0.00,0.00,189.63,0
678,239695,189.63,0.00,0.00,0.00,189.63,0
679,240009,189.63,0.00,0.00,0.00,189.63,0
680,240323,189.63,0.00,0.00,0.00,189.63,0
681,240637,189.63,0.00,0.00,0.00,189.63,0
682,240951,189.63,0.00,0.00,0.00,189.63,0
683,241265,189.63,0.00,0.00,0.00,189.63,0
684,241579,189.63,0.00,0.00,0.00,189.63,0
685,241893,189.63,0.00,0.00,0.00,189.63,0
686,242207,189.63,0.00,0.00,0.00,189.63,0
687,242521,189.63,0.00,0.00,0.00,189.63,0
688,242835,189.63,0.00,0.00,0.00,189.63,0
689,243149,189.63,0.00,0.00,0.00,189.63,0
690,243463,189.63,0.00,0.00,0.00,189.63,0
691,243777,189.63,0.00,0.00,0.00,189.63,0
692,244091,189.63,0.00,0.00,0.00,189.63,0
693,244405,189.63,0.00,0.00,0.00,189.63,0
694,244719,189.63,0.00,0.00,0.00,189.63,0
695,245033,189.63,0.00,0.00,0.00,189.63,0
696,245347,189.63,0.00,0.00,0.00,189.63,0
697,245661,189.63,0.00,0.00,0.00,189.63,0
698,245975,189.63,0.00,0.00,0.00,189.63,0
699,246289,188.56,-1.06,1.06,-3.39,189.41,0
700,246603,188.56,0.00,0.00,0.00,189.20,0
701,246917,188.56,0.00,0.00,0.00,188.99,0
702,247231,188.56,0.00,0.00,0.00,188.78,0
703,247545,188.56,0.00,0.00,0.00,188.56,0
704,247859,188.56,0.00,0.00,0.00,188.56,0
705,248173,187.62,-0.94,0.94,-3.00,188.38,0
706,248487,187.62,0.00,0.00,0.00,188.19,0
707,248801,187.62,0.00,0.00,0.00,188.00,0
708,249115,187.62,0.00,0.00,0.00,187.81,0
709,249429,187.62,0.00,0.00,0.00,187.62,0
710,249743,187.62,0.00,0.00,0.00,187.62,0
711,250057,187.62,0.00,0.00,0.00,187.62,0
712,250371,188.56,0.94,0.94,3.00,187.81,0
713,250685,189.63,1.06,1.06,3.39,188.21,0
714,250999,189.63,0.00,0.00,0.00,188.61,0
715,251313,190.57,0.94,0.94,3.00,189.20,0
716,251627,190.57,0.00,0.00,0.00,189.79,0
717,251941,191.62,1.05,1.05,3.33,190.40,0
718,252255,191.62,0.00,0.00,0.00,190.80,0
719,252569,191.62,0.00,0.00,0.00,191.20,0
720,252883,192.68,1.06,1.06,3.39,191.62,0
721,253197,192.68,0.00,0.00,0.00,192.04,0
722,253511,192.68,0.00,0.00,0.00,192.25,0
723,253825,192.68,0.00,0.00,0.00,192.47,0
724,254139,192.68,0.00,0.00,0.00,192.68,0
725,254453,192.68,0.00,0.00,0.00,192.68,0
726,254767,192.68,0.00,0.00,0.00,192.68,0
727,255081,192.68,0.00,0.00,0.00,192.68,0
728,255395,192.68,0.00,0.00,0.00,192.68,0
729,255709,192.68,0.00,0.00,0.00,192.68,0
730,256023,192.68,0.00,0.00,0.00,192.68,0
731,256337,192.68,0.00,0.00,0.00,192.68,0
732,256651,192.68,0.00,0.00,0.00,192.68,0
733,256965,192.68,0.00,0.00,0.00,192.68,0
734,257279,192.68,0.00,0.00,0.00,192.68,0
735,257593,192.68,0.00,0.00,0.00,192.68,0
736,257907,192.68,0.00,0.00,0.00,192.68,0
737,258221,192.68,0.00,0.00,0.00,192.68,0
738,258535,192.68,0.00,0.00,0.00,192.68,0
739,258849,192.68,0.00,0.00,0.00,192.68,0
740,259163,192.68,0.00,0.00,0.00,192.68,0
741,259477,192.68,0.00,0.00,0.00,192.68,0
742,259791,192.68,0.00,0.00,0.00,192.68,0
743,260105,193.62,0.94,0.94,3.00,192.87,0
744,260419,194.69,1.06,1.06,3.39,193.27,0
745,260733,194.69,0.00,0.00,0.00,193.67,0
746,261047,195.63,0.94,0.94,3.00,194.26,0
747,261361,195.63,0.00,0.00,0.00,194.85,0
748,261675,195.63,0.00,0.00,0.00,195.25,0
749,261989,196.69,1.06,1.06,3.39,195.65,0
750,262303,196.69,0.00,0.00,0.00,196.06,0
751,262617,196.69,0.00,0.00,0.00,196.27,0
752,262931,196.69,0.00,0.00,0.00,196.48,0
753,263245,196.69,0.00,0.00,0.00,196.69,0
754,263559,196.69,0.00,0.00,0.00,196.69,0
755,263873,197.64,0.94,0.94,3.00,196.88,0
756,264187,197.64,0.00,0.00,0.00,197.07,0
757,264501,197.64,0.00,0.00,0.00,197.26,0
758,264815,197.64,0.00,0.00,0.00,197.45,0
759,265129,196.69,-0.94,0.94,-3.00,197.45,0
760,265444,196.69,0.00,0.00,0.00,197.26,0
761,265758,196.69,0.00,0.00,0.00,197.07,0
762,266072,196.69,0.00,0.00,0.00,196.88,0
763,266386,195.63,-1.06,1.06,-3.39,196.48,0
764,266701,195.63,0.00,0.00,0.00,196.27,0
765,267015,195.63,0.00,0.00,0.00,196.06,0
766,267329,195.63,0.00,0.00,0.00,195.84,0
767,267643,195.63,0.00,0.00,0.00,195.63,0
768,267957,195.63,0.00,0.00,0.00,195.63,0
769,268271,195.63,0.00,0.00,0.00,195.63,0
770,268585,195.63,0.00,0.00,0.00,195.63,0
771,268899,195.63,0.00,0.00,0.00,195.63,0
772,269213,195.63,0.00,0.00,0.00,195.63,0
773,269527,195.63,0.00,0.00,0.00,195.63,0
774,269841,195.63,0.00,0.00,0.00,195.63,0
775,270155,195.63,0.00,0.00,0.00,195.63,0
776,270469,195.63,0.00,0.00,0.00,195.63,0
777,270783,195.63,0.00,0.00,0.00,195.63,0
778,271097,195.63,0.00,0.00,0.00,195.63,0
779,271411,195.63,0.00,0.00,0.00,195.63,0
780,271725,195.63,0.00,0.00,0.00,195.63,0
781,272039,195.63,0.00,0.00,0.00,195.63,0
782,272353,195.63,0.00,0.00,0.00,195.63,0
783,272667,195.63,0.00,0.00,0.00,195.63,0
784,272981,198.70,3.07,3.07,9.78,196.24,0
785,273296,198.70,0.00,0.00,0.00,196.86,0
786,273610,198.70,0.00,0.00,0.00,197.47,0
787,273924,198.70,0.00,0.00,0.00,198.09,0
788,274238,198.70,0.00,0.00,0.00,198.70,0
789,274552,198.70,0.00,0.00,0.00,198.70,0
790,274866,198.70,0.00,0.00,0.00,198.70,0
791,275180,198.70,0.00,0.00,0.00,198.70,0
792,275494,198.70,0.00,0.00,0.00,198.70,0
793,275808,198.70,0.00,0.00,0.00,198.70,0
794,276122,198.70,0.00,0.00,0.00,198.70,0
795,276436,198.70,0.00,0.00,0.00,198.70,0
796,276750,198.70,0.00,0.00,0.00,198.70,0
797,277064,198.70,0.00,0.00,0.00,198.70,0
798,277378,198.70,0.00,0.00,0.00,198.70,0
799,277692,198.70,0.00,0.00,0.00,198.70,0
800,278006,198.70,0.00,0.00,0.00,198.70,0
801,278320,198.70,0.00,0.00,0.00,198.70,0
802,278634,198.70,0.00,0.00,0.00,198.70,0
803,278948,198.70,0.00,0.00,0.00,198.70,0
804,279262,198.70,0.00,0.00,0.00,198.70,0
805,279576,197.64,-1.06,1.06,-3.39,198.49,0
806,279891,197.64,0.00,0.00,0.00,198.27,0
807,280205,189.63,-8.01,8.01,-25.51,196.46,0
808,280519,180.56,-9.07,9.07,-28.89,192.83,0
809,280833,171.47,-9.09,9.09,-28.95,187.38,0
810,281146,161.33,-10.14,10.14,-32.38,180.12,0
811,281459,152.26,-9.07,9.07,-28.99,171.05,0
812,281771,143.17,-9.09,9.09,-29.13,161.76,0
813,282082,134.08,-9.09,9.09,-29.23,152.46,0
814,282393,125.04,-9.04,9.04,-29.06,143.18,0
815,282703,125.04,0.00,0.00,0.00,135.92,0
816,283013,125.04,0.00,0.00,0.00,130.47,0
817,283323,125.04,0.00,0.00,0.00,126.85,0
818,283633,125.04,0.00,0.00,0.00,125.04,0
819,283943,125.04,0.00,0.00,0.00,125.04,0
820,284253,125.04,0.00,0.00,0.00,125.04,0
821,284563,125.04,0.00,0.00,0.00,125.04,0
822,284873,125.04,0.00,0.00,0.00,125.04,0
823,285183,125.04,0.00,0.00,0.00,125.04,0
824,285493,125.04,0.00,0.00,0.00,125.04,0
825,285803,125.04,0.00,0.00,0.00,125.04,0
826,286113,125.04,0.00,0.00,0.00,125.04,0
827,286423,125.04,0.00,0.00,0.00,125.04,0
828,286733,125.04,0.00,0.00,0.00,125.04,0
829,287043,125.04,0.00,0.00,0.00,125.04,0
830,287353,125.04,0.00,0.00,0.00,125.04,0
831,287663,125.04,0.00,0.00,0.00,125.04,0
832,287973,125.04,0.00,0.00,0.00,125.04,0
833,288283,125.04,0.00,0.00,0.00,125.04,0
834,288593,125.04,0.00,0.00,0.00,125.04,0
835,288903,125.04,0.00,0.00,0.00,125.04,0
836,289213,125.04,0.00,0.00,0.00,125.04,0
837,289523,125.04,0.00,0.00,0.00,125.04,0
838,289833,125.04,0.00,0.00,0.00,125.04,0
839,290143,125.04,0.00,0.00,0.00,125.04,0
840,290453,125.04,0.00,0.00,0.00,125.04,0
841,290763,125.04,0.00,0.00,0.00,125.04,0
842,291073,125.04,0.00,0.00,0.00,125.04,0
843,291383,125.04,0.00,0.00,0.00,125.04,0
844,291693,125.04,0.00,0.00,0.00,125.04,0
845,292003,125.04,0.00,0.00,0.00,125.04,0
846,292313,125.04,0.00,0.00,0.00,125.04,0
847,292623,125.04,0.00,0.00,0.00,125.04,0
848,292933,125.04,0.00,0.00,0.00,125.04,0
849,293243,125.04,0.00,0.00,0.00,125.04,0
850,293553,125.04,0.00,0.00,0.00,125.04,0
851,293863,125.04,0.00,0.00,0.00,125.04,0
852,294173,125.04,0.00,0.00,0.00,125.04,0
853,294483,125.04,0.00,0.00,0.00,125.04,0
854,294793,125.04,0.00,0.00,0.00,125.04,0
855,295103,125.04,0.00,0.00,0.00,125.04,0
856,295413,125.04,0.00,0.00,0.00,125.04,0
857,295723,125.04,0.00,0.00,0.00,125.04,0
858,296033,125.04,0.00,0.00,0.00,125.04,0
859,296343,125.04,0.00,0.00,0.00,125.04,0
860,296653,125.04,0.00,0.00,0.00,125.04,0
861,296963,125.04,0.00,0.00,0.00,125.04,0
862,297273,125.04,0.00,0.00,0.00,125.04,0
863,297583,109.93,-15.11,15.11,-48.74,122.02,0
864,297893,109.93,0.00,0.00,0.00,119.00,0
865,298202,109.93,0.00,0.00,0.00,115.98,0
866,298511,109.93,0.00,0.00,0.00,112.95,0
867,298820,109.93,0.00,0.00,0.00,109.93,0
868,299129,109.93,0.00,0.00,0.00,109.93,0
869,299438,109.93,0.00,0.00,0.00,109.93,0
870,299747,110.87,0.94,0.94,3.05,110.12,0
871,300056,110.87,0.00,0.00,0.00,110.31,0
872,300365,111.94,1.06,1.06,3.44,110.71,0
873,300674,111.94,0.00,0.00,0.00,111.11,0
874,300983,111.94,0.00,0.00,0.00,111.51,0
875,301292,111.94,0.00,0.00,0.00,111.73,0
876,301601,111.94,0.00,0.00,0.00,111.94,0
877,301910,112.98,1.05,1.05,3.39,112.15,0
878,302220,112.98,0.00,0.00,0.00,112.36,0
879,302529,112.98,0.00,0.00,0.00,112.57,0
880,302838,112.98,0.00,0.00,0.00,112.77,0
881,303147,112.98,0.00,0.00,0.00,112.98,0
882,303456,112.98,0.00,0.00,0.00,112.98,0
883,303765,113.96,0.98,0.98,3.16,113.18,0
884,304075,115.01,1.05,1.05,3.37,113.58,0
885,304385,115.01,0.00,0.00,0.00,113.99,0
886,304695,115.01,0.00,0.00,0.00,114.39,0
887,305005,115.95,0.94,0.94,3.04,114.99,0
888,305315,115.95,0.00,0.00,0.00,115.39,0
889,305625,115.95,0.00,0.00,0.00,115.57,0
890,305935,115.95,0.00,0.00,0.00,115.76,0
891,306245,117.01,1.06,1.06,3.43,116.16,0
892,306555,117.96,0.94,0.94,3.04,116.57,0
893,306865,117.01,-0.94,0.94,-3.04,116.78,0
894,307175,115.01,-2.01,2.01,-6.47,116.59,0
895,307485,113.96,-1.05,1.05,-3.37,116.19,0
896,307795,112.98,-0.98,0.98,-3.15,115.39,0
897,308105,111.94,-1.05,1.05,-3.37,114.18,0
898,308415,110.87,-1.06,1.06,-3.43,112.95,0
899,308725,109.93,-0.94,0.94,-3.04,111.94,0
900,309035,108.87,-1.06,1.06,-3.43,110.92,0
901,309344,107.92,-0.94,0.94,-3.05,109.91,0
902,309653,107.92,0.00,0.00,0.00,109.10,0
903,309962,106.86,-1.06,1.06,-3.44,108.30,0
904,310271,106.86,0.00,0.00,0.00,107.69,0
905,310580,106.86,0.00,0.00,0.00,107.29,0
906,310889,105.92,-0.94,0.94,-3.05,106.89,0
907,311198,105.92,0.00,0.00,0.00,106.48,0
908,311507,105.92,0.00,0.00,0.00,106.30,0
909,311816,105.92,0.00,0.00,0.00,106.11,0
910,312125,105.92,0.00,0.00,0.00,105.92,0
911,312434,105.92,0.00,0.00,0.00,105.92,0
912,312743,104.86,-1.06,1.06,-3.44,105.71,0
913,313052,103.91,-0.94,0.94,-3.05,105.30,0
914,313361,103.91,0.00,0.00,0.00,104.90,0
915,313670,103.91,0.00,0.00,0.00,104.50,0
916,313979,102.85,-1.06,1.06,-3.44,103.89,0
917,314288,102.85,0.00,0.00,0.00,103.49,0
918,314597,102.85,0.00,0.00,0.00,103.27,0
919,314906,101.79,-1.06,1.06,-3.44,102.85,0
920,315215,101.79,0.00,0.00,0.00,102.42,0
921,315524,101.79,0.00,0.00,0.00,102.21,0
922,315833,101.79,0.00,0.00,0.00,102.00,0
923,316142,101.79,0.00,0.00,0.00,101.79,0
924,316451,101.79,0.00,0.00,0.00,101.79,0
925,316760,101.79,0.00,0.00,0.00,101.79,0
926,317069,101.79,0.00,0.00,0.00,101.79,0
927,317378,101.79,0.00,0.00,0.00,101.79,0
928,317687,101.79,0.00,0.00,0.00,101.79,0
929,317996,101.79,0.00,0.00,0.00,101.79,0
930,318305,101.79,0.00,0.00,0.00,101.79,0
931,318614,101.79,0.00,0.00,0.00,101.79,0
932,318923,101.79,0.00,0.00,0.00,101.79,0
933,319232,102.85,1.06,1.06,3.44,102.00,0
934,319541,103.91,1.06,1.06,3.44,102.42,0
935,319850,103.91,0.00,0.00,0.00,102.85,0
936,320159,104.86,0.94,0.94,3.05,103.46,0
937,320468,105.92,1.06,1.06,3.44,104.29,0
938,320777,106.86,0.94,0.94,3.05,105.09,0
939,321086,106.86,0.00,0.00,0.00,105.68,0
940,321395,106.86,0.00,0.00,0.00,106.27,0
941,321704,106.86,0.00,0.00,0.00,106.67,0
942,322013,106.86,0.00,0.00,0.00,106.86,0
943,322322,106.86,0.00,0.00,0.00,106.86,0
944,322631,106.86,0.00,0.00,0.00,106.86,0
945,322940,106.86,0.00,0.00,0.00,106.86,0
946,323249,106.86,0.00,0.00,0.00,106.86,0
947,323558,107.92,1.06,1.06,3.44,107.07,0
948,323867,107.92,0.00,0.00,0.00,107.29,0
949,324176,107.92,0.00,0.00,0.00,107.50,0
950,324485,107.92,0.00,0.00,0.00,107.71,0
951,324794,107.92,0.00,0.00,0.00,107.92,0
952,325103,108.87,0.94,0.94,3.05,108.11,0
953,325412,109.93,1.06,1.06,3.44,108.51,0
954,325721,109.93,0.00,0.00,0.00,108.92,0
955,326030,109.93,0.00,0.00,0.00,109.32,0
956,326339,109.93,0.00,0.00,0.00,109.72,0
957,326648,109.93,0.00,0.00,0.00,109.93,0
958,326957,109.93,0.00,0.00,0.00,109.93,0
959,327266,110.87,0.94,0.94,3.05,110.12,0
960,327575,110.87,0.00,0.00,0.00,110.31,0
961,327884,110.87,0.00,0.00,0.00,110.50,0
962,328193,111.94,1.06,1.06,3.44,110.90,0
963,328502,111.94,0.00,0.00,0.00,111.30,0
964,328811,111.94,0.00,0.00,0.00,111.51,0
965,329120,111.94,0.00,0.00,0.00,111.73,0
966,329429,111.94,0.00,0.00,0.00,111.94,0
967,329738,112.98,1.05,1.05,3.39,112.15,0
968,330048,112.98,0.00,0.00,0.00,112.36,0
969,330357,112.98,0.00,0.00,0.00,112.57,0
970,330666,112.98,0.00,0.00,0.00,112.77,0
971,330975,112.98,0.00,0.00,0.00,112.98,0
972,331284,113.96,0.98,0.98,3.16,113.18,0
973,331594,113.96,0.00,0.00,0.00,113.38,0
974,331904,115.01,1.05,1.05,3.37,113.78,0
975,332214,115.01,0.00,0.00,0.00,114.18,0
976,332524,115.01,0.00,0.00,0.00,114.59,0
977,332834,115.01,0.00,0.00,0.00,114.80,0
978,333144,115.01,0.00,0.00,0.00,115.01,0
979,333454,115.95,0.94,0.94,3.04,115.20,0
980,333764,115.95,0.00,0.00,0.00,115.39,0
981,334074,115.95,0.00,0.00,0.00,115.57,0
982,334384,115.95,0.00,0.00,0.00,115.76,0
983,334694,117.01,1.06,1.06,3.43,116.16,0
984,335004,117.01,0.00,0.00,0.00,116.38,0
985,335314,117.01,0.00,0.00,0.00,116.59,0
986,335624,117.01,0.00,0.00,0.00,116.80,0
987,335934,117.01,0.00,0.00,0.00,117.01,0
988,336244,117.01,0.00,0.00,0.00,117.01,0
989,336554,117.01,0.00,0.00,0.00,117.01,0
990,336864,117.01,0.00,0.00,0.00,117.01,0
991,337174,117.01,0.00,0.00,0.00,117.01,0
992,337484,117.96,0.94,0.94,3.04,117.20,0
993,337794,117.96,0.00,0.00,0.00,117.39,0
994,338104,117.96,0.00,0.00,0.00,117.58,0
995,338414,117.96,0.00,0.00,0.00,117.77,0
996,338724,119.02,1.06,1.06,3.43,118.17,0
997,339034,119.02,0.00,0.00,0.00,118.38,0
998,339344,119.02,0.00,0.00,0.00,118.60,0
999,339654,119.96,0.94,0.94,3.04,119.00,0
1000,339964,119.96,0.00,0.00,0.00,119.40,0
1001,340274,119.96,0.00,0.00,0.00,119.59,0
1002,340584,119.96,0.00,0.00,0.00,119.78,0
1003,340894,119.96,0.00,0.00,0.00,119.96,0
1004,341204,119.96,0.00,0.00,0.00,119.96,0
1005,341514,119.96,0.00,0.00,0.00,119.96,0
1006,341824,119.96,0.00,0.00,0.00,119.96,0
1007,342134,119.02,-0.94,0.94,-3.04,119.78,0
1008,342444,119.02,0.00,0.00,0.00,119.59,0
1009,342754,119.02,0.00,0.00,0.00,119.40,0
1010,343064,119.02,0.00,0.00,0.00,119.21,0
1011,343374,119.02,0.00,0.00,0.00,119.02,0
1012,343684,119.02,0.00,0.00,0.00,119.02,0
