time,ax,ay,az,gx,gy,gz,label
4008,-0.510,0.187,12.754,0.861,2.661,-2.472,0
4032,-0.599,0.235,12.811,0.639,2.340,-2.999,0
4056,-0.608,0.235,12.790,-0.193,4.432,-2.846,0
4080,-0.644,0.208,12.744,-0.147,3.768,-2.434,0
4104,-0.603,0.122,12.754,-0.292,3.371,-2.884,0
4128,-0.618,0.156,12.708,-0.895,3.020,-2.869,0
4152,-0.658,0.204,12.852,-0.658,2.546,-2.541,0
4176,-0.733,0.215,12.862,-1.269,4.447,-2.854,0
4200,-0.694,0.170,12.783,-1.460,5.195,-2.999,0
4224,-0.709,0.086,12.859,-1.070,5.119,-2.762,0
4248,-0.697,0.134,12.828,-1.284,5.844,-3.105,0
4272,-0.804,0.170,12.816,-0.849,6.104,-3.281,0
4296,-0.797,0.170,12.864,-0.689,7.684,-3.212,0
4320,-0.788,0.156,12.761,-0.147,11.096,-3.426,0
4344,-0.912,0.146,12.756,-0.048,9.432,-3.365,0
4368,-0.907,0.156,12.859,-0.635,7.508,-3.159,0
4392,-0.824,0.091,12.809,-0.093,4.676,-2.945,0
4416,-0.977,0.132,12.807,0.052,6.142,-3.083,0
4440,-0.970,0.117,12.752,-1.109,5.134,-3.457,0
4464,-1.051,0.129,12.833,-1.872,5.371,-3.296,0
4488,-1.039,0.115,12.780,-1.841,5.607,-3.479,0
4512,-1.073,0.113,12.756,-0.841,5.035,-3.434,0
4536,-1.073,0.113,12.713,-0.742,5.317,-3.510,0
4560,-1.039,0.180,12.752,-0.933,3.272,-3.243,0
4584,-1.123,0.103,12.778,-0.124,4.211,-3.029,0
4608,-1.166,0.172,12.773,-0.391,7.195,-3.594,0
4632,-1.087,0.108,12.787,-0.154,4.630,-2.976,0
4656,-1.111,0.101,12.728,0.357,3.630,-2.670,0
4680,-1.168,0.079,12.842,0.746,4.814,-2.846,0
4704,-1.190,0.127,12.749,0.029,6.256,-3.166,0
4728,-1.192,0.062,12.713,0.250,6.607,-2.899,0
4752,-1.257,0.132,12.701,0.189,8.302,-3.373,0
4776,-1.293,0.110,12.742,-0.307,5.913,-3.189,0
4800,-1.358,0.117,12.795,-0.208,6.165,-3.067,0
4824,-1.365,0.117,12.838,0.357,4.348,-2.831,0
4848,-1.343,-0.005,12.684,-0.437,4.104,-2.754,0
4872,-1.331,0.081,12.716,-0.819,5.546,-3.136,0
4896,-1.432,0.089,12.826,0.243,7.081,-2.838,0
4920,-1.310,0.065,12.634,0.349,7.394,-3.029,0
4944,-1.451,0.065,12.771,0.785,5.829,-2.647,0
4968,-1.504,0.101,12.883,0.678,4.905,-3.136,0
4992,-1.508,0.115,12.826,0.166,6.661,-3.800,0
5016,-1.434,0.048,12.579,-0.277,8.165,-3.777,0
5040,-1.559,0.108,12.584,0.327,9.249,-3.556,0
5064,-1.578,0.180,12.656,0.785,6.959,-3.441,0
5088,-1.573,0.223,12.713,-0.162,4.065,-3.182,0
5112,-1.688,0.134,12.696,-1.223,5.470,-3.052,0
5136,-1.652,0.108,12.720,-1.590,5.920,-3.075,0
5160,-1.602,0.057,12.639,-0.315,5.501,-3.182,0
5184,-1.757,0.148,12.759,0.243,5.188,-3.312,0
5208,-1.753,0.113,12.634,-0.109,3.577,-2.922,0
5232,-1.678,0.089,12.689,-0.116,3.753,-2.602,0
5256,-1.717,0.062,12.651,0.403,3.256,-3.136,0
5280,-1.853,0.151,12.634,0.067,2.317,-2.960,0
5304,-1.733,0.086,12.682,0.052,1.814,-2.457,0
5328,-1.743,0.002,12.656,0.021,2.669,-2.747,0
5352,-1.803,0.146,12.639,-0.139,4.233,-3.800,0
5376,-1.815,0.115,12.653,-0.521,3.607,-3.182,0
5400,-1.844,0.077,12.677,-0.277,1.356,-2.434,0
5424,-1.848,0.110,12.605,-0.918,2.050,-2.785,0
5448,-1.805,0.086,12.639,-0.964,4.119,-2.922,0
5472,-1.798,0.077,12.713,-0.437,2.218,-2.556,0
5496,-1.884,0.091,12.665,0.327,2.730,-2.785,0
5520,-1.867,0.120,12.601,-0.078,3.760,-3.044,0
5544,-1.870,0.101,12.615,-0.406,2.913,-2.747,0
5568,-1.867,0.050,12.699,-0.536,2.455,-2.640,0
5592,-1.925,0.062,12.692,0.357,3.325,-2.838,0
5616,-1.906,0.069,12.646,0.372,2.722,-2.907,0
5640,-1.963,0.074,12.649,0.067,2.661,-2.686,0
5664,-1.970,0.086,12.696,-0.063,2.012,-2.502,0
5688,-1.956,0.048,12.661,-0.475,3.676,-2.899,0
5712,-2.018,0.043,12.653,-0.834,4.058,-3.067,0
5736,-2.014,0.031,12.711,-1.055,4.531,-3.495,0
5760,-2.035,0.077,12.718,-1.338,6.081,-3.617,0
5784,-2.006,0.022,12.541,-0.948,5.669,-3.380,0
5808,-2.059,0.084,12.591,-0.391,5.065,-3.502,0
5832,-2.042,0.089,12.663,-0.643,4.211,-3.312,0
5856,-2.107,0.069,12.570,-1.032,3.707,-2.937,0
5880,-2.093,0.048,12.558,-0.765,4.096,-3.205,0
5904,-2.088,0.086,12.541,-1.048,4.707,-3.304,0
5928,-2.105,0.069,12.615,-1.345,3.730,-3.128,0
5952,-2.131,0.019,12.673,-1.063,5.569,-3.273,0
5976,-2.167,0.024,12.632,0.006,4.004,-3.182,0
6000,-2.222,0.036,12.649,-0.017,5.211,-3.304,0
6024,-2.181,0.057,12.574,-0.299,4.600,-3.212,0
6048,-2.179,0.007,12.538,0.487,3.546,-2.930,0
6072,-2.236,0.029,12.555,0.853,3.546,-2.747,0
6096,-2.349,0.057,12.699,0.082,4.157,-2.892,0
6120,-2.279,0.034,12.603,-0.429,3.882,-2.731,0
6144,-2.265,-0.017,12.558,0.372,3.065,-2.647,0
6168,-2.289,0.055,12.553,0.754,2.913,-2.823,0
6192,-2.368,0.022,12.524,0.853,3.714,-2.525,0
6216,-2.361,0.048,12.620,0.952,3.417,-2.380,0
6240,-2.315,0.048,12.543,0.708,4.401,-3.067,0
6264,-2.354,0.081,12.541,0.563,5.523,-3.189,0
6288,-2.444,0.067,12.431,0.136,4.966,-3.121,0
6312,-2.397,0.024,12.512,-0.361,3.989,-2.884,0
6336,-2.421,0.007,12.522,0.403,4.829,-2.731,0
