time,ax,ay,az,gx,gy,gz,label
1632,-0.192,-0.017,12.840,0.019,-0.005,0.086,0
1656,-0.175,-0.041,12.802,-0.019,0.026,0.139,0
1680,-0.168,0.036,12.845,0.019,-0.043,-0.013,0
1704,-0.192,0.012,12.881,-0.019,-0.081,0.063,0
1728,-0.172,0.000,12.850,0.034,0.064,0.032,0
1752,-0.127,0.007,12.852,-0.027,0.064,0.078,0
1776,-0.163,-0.010,12.864,-0.027,0.003,0.017,0
1800,-0.160,-0.045,12.857,0.027,0.033,-0.021,0
1824,-0.194,0.010,12.893,0.073,-0.013,0.147,0
1848,-0.165,-0.055,12.833,0.034,0.087,0.010,0
1872,-0.184,0.005,12.807,-0.095,-0.020,0.010,0
1896,-0.194,0.010,12.854,-0.095,-0.066,-0.006,0
1920,-0.170,-0.031,12.854,0.012,0.087,-0.052,0
1944,-0.168,-0.014,12.883,0.004,0.033,0.040,0
1968,-0.184,-0.024,12.795,0.004,0.003,0.048,0
1992,-0.194,-0.002,12.859,-0.057,0.003,0.055,0
2016,-0.168,-0.005,12.857,0.111,0.041,0.032,0
2040,-0.141,-0.038,12.787,0.042,0.010,0.002,0
2064,-0.189,-0.029,12.854,0.034,-0.058,0.002,0
2088,-0.192,-0.048,12.842,0.004,-0.013,-0.082,0
2112,-0.184,-0.022,12.874,0.027,-0.005,0.017,0
2136,-0.153,0.000,12.871,0.027,-0.005,0.048,0
2160,-0.180,-0.007,12.857,0.050,0.018,-0.097,0
2184,-0.189,0.007,12.845,0.034,0.003,0.101,0
2208,-0.175,-0.010,12.838,-0.004,0.033,-0.036,0
2232,-0.182,0.017,12.862,0.042,-0.005,-0.128,0
2256,-0.201,0.002,12.840,0.050,-0.043,-0.036,0
2280,-0.148,0.000,12.914,0.034,0.048,0.032,0
2304,-0.177,-0.026,12.821,-0.027,0.056,0.063,0
2328,-0.204,0.005,12.842,-0.004,0.018,-0.021,0
2352,-0.192,-0.057,12.881,0.027,-0.066,-0.052,0
2376,-0.139,-0.065,12.821,0.088,0.041,-0.013,0
2400,-0.192,-0.012,12.869,0.050,-0.005,0.010,0
2424,-0.227,-0.005,12.881,0.027,-0.051,0.017,0
2448,-0.180,-0.029,12.852,-0.011,0.056,0.017,0
2472,-0.172,-0.012,12.811,-0.027,-0.043,-0.052,0
2496,-0.158,-0.024,12.869,0.057,0.087,-0.082,0
2520,-0.206,-0.026,12.866,0.019,-0.020,-0.021,0
2544,-0.172,0.017,12.898,-0.050,0.003,0.063,0
2568,-0.192,-0.017,12.859,0.034,-0.013,0.017,0
2592,-0.220,-0.007,12.840,0.027,-0.028,-0.082,0
2616,-0.156,0.005,12.831,-0.042,0.041,-0.021,0
2640,-0.206,0.007,12.807,-0.004,0.010,0.002,0
2664,-0.165,-0.045,12.845,0.065,0.064,0.010,0
2688,-0.189,-0.022,12.835,-0.004,-0.028,0.055,0
2712,-0.160,0.038,12.907,0.034,-0.081,0.032,0
2736,-0.182,-0.019,12.763,0.065,0.056,0.116,0
2760,-0.175,-0.050,12.871,-0.004,-0.020,-0.097,0
2784,-0.144,-0.017,12.864,-0.088,-0.020,-0.013,0
2808,-0.211,-0.038,12.840,-0.088,0.010,0.055,0
2832,-0.148,-0.007,12.874,0.034,0.026,0.055,0
2856,-0.172,0.002,12.780,-0.050,-0.020,-0.036,0
2880,-0.156,-0.043,12.866,-0.072,0.056,-0.090,0
2904,-0.165,-0.019,12.819,0.073,0.010,-0.082,0
2928,-0.187,-0.026,12.823,0.012,-0.013,-0.097,0
2952,-0.146,-0.012,12.883,0.027,-0.005,-0.006,0
2976,-0.175,-0.014,12.831,0.004,-0.043,-0.013,0
3000,-0.168,-0.024,12.886,-0.019,0.010,0.002,0
3024,-0.144,0.007,12.883,-0.080,-0.058,-0.013,0
3048,-0.189,0.000,12.845,-0.034,0.026,-0.067,0
3072,-0.175,0.022,12.847,-0.027,-0.089,-0.090,0
3096,-0.199,0.014,12.871,0.057,0.003,-0.021,0
3120,-0.163,-0.005,12.866,-0.042,-0.089,0.071,0
3144,-0.192,0.010,12.859,0.042,0.033,-0.006,0
3168,-0.175,-0.057,12.881,-0.019,-0.028,-0.044,0
3192,-0.141,-0.043,12.857,0.050,-0.013,0.032,0
3216,-0.201,-0.024,12.811,-0.027,-0.043,0.010,0
3240,-0.168,-0.022,12.821,-0.065,0.087,-0.021,0
3264,-0.177,-0.005,12.862,0.034,-0.051,0.055,0
3288,-0.175,-0.010,12.854,0.019,-0.013,-0.029,0
3312,-0.184,-0.038,12.888,-0.050,-0.036,-0.029,0
3336,-0.158,-0.012,12.874,-0.057,-0.074,-0.006,0
3360,-0.206,-0.048,12.886,0.019,-0.028,-0.044,0
3384,-0.172,-0.005,12.819,-0.019,-0.066,-0.013,0
3408,-0.160,0.012,12.883,0.057,-0.043,-0.013,0
3432,-0.182,-0.014,12.850,0.027,-0.036,0.025,0
3456,-0.189,-0.019,12.826,-0.103,-0.036,-0.067,0
3480,-0.187,-0.019,12.881,0.065,0.048,0.010,0
3504,-0.146,-0.041,12.828,-0.019,-0.036,-0.059,0
3528,-0.218,-0.031,12.852,-0.004,0.071,-0.013,0
3552,-0.187,-0.038,12.864,0.050,-0.066,-0.029,0
