time,ax,ay,az,gx,gy,gz,label
1632,-0.187,-0.022,12.866,0.054,-0.024,0.022,0
1656,-0.153,0.000,12.859,-0.091,0.045,0.053,0
1680,-0.211,0.005,12.826,-0.053,0.045,0.068,0
1704,-0.146,0.017,12.814,0.008,-0.062,0.045,0
1728,-0.160,-0.026,12.840,-0.007,0.045,-0.031,0
1752,-0.146,-0.010,12.835,0.039,-0.024,-0.008,0
1776,-0.175,0.005,12.866,-0.037,0.015,-0.024,0
1800,-0.170,-0.036,12.864,0.024,-0.054,-0.016,0
1824,-0.180,0.000,12.838,0.008,0.038,-0.077,0
1848,-0.144,0.017,12.886,0.047,-0.062,0.014,0
1872,-0.163,-0.012,12.816,0.031,-0.008,-0.001,0
1896,-0.136,-0.005,12.895,-0.060,-0.039,-0.047,0
1920,-0.163,-0.022,12.943,0.054,-0.031,-0.001,0
1944,-0.177,-0.024,12.816,0.008,0.053,-0.070,0
1968,-0.175,0.010,12.852,0.001,-0.001,0.045,0
1992,-0.175,-0.034,12.821,-0.045,0.060,-0.047,0
2016,-0.168,0.000,12.883,0.062,-0.008,-0.077,0
2040,-0.139,-0.024,12.866,0.069,-0.031,-0.070,0
2064,-0.172,-0.045,12.828,0.016,-0.001,-0.047,0
2088,-0.141,0.005,12.850,-0.045,0.022,0.053,0
2112,-0.189,-0.005,12.876,-0.045,0.030,-0.008,0
2136,-0.165,-0.017,12.864,-0.022,-0.001,-0.001,0
2160,-0.136,-0.022,12.852,-0.022,-0.039,-0.016,0
2184,-0.165,0.022,12.878,-0.007,0.083,0.030,0
2208,-0.182,-0.031,12.917,-0.007,-0.092,-0.062,0
2232,-0.180,-0.029,12.845,-0.030,-0.039,0.053,0
2256,-0.201,-0.043,12.866,0.039,-0.031,0.007,0
2280,-0.184,0.005,12.924,0.001,-0.001,0.045,0
2304,-0.172,-0.022,12.854,-0.015,0.045,-0.054,0
2328,-0.177,-0.012,12.893,0.047,-0.039,0.068,0
2352,-0.153,-0.022,12.890,0.008,0.015,-0.008,0
2376,-0.189,-0.022,12.840,0.062,0.068,-0.100,0
2400,-0.184,-0.031,12.847,0.092,0.038,0.037,0
2424,-0.153,0.005,12.831,-0.083,0.053,0.007,0
2448,-0.187,-0.007,12.842,0.039,0.053,0.014,0
2472,-0.184,-0.024,12.874,0.016,0.030,0.007,0
2496,-0.182,-0.029,12.838,0.092,0.007,0.037,0
2520,-0.184,-0.029,12.888,0.008,0.045,0.014,0
2544,-0.144,0.000,12.840,-0.114,-0.001,-0.008,0
2568,-0.163,-0.055,12.862,0.001,-0.001,0.060,0
2592,-0.141,-0.005,12.898,-0.083,-0.054,0.060,0
2616,-0.208,-0.022,12.895,0.031,-0.016,-0.031,0
2640,-0.170,0.010,12.838,-0.030,-0.046,0.053,0
2664,-0.158,0.012,12.854,-0.007,0.038,-0.008,0
2688,-0.204,-0.024,12.828,-0.068,-0.016,-0.039,0
2712,-0.184,-0.053,12.842,-0.037,-0.039,-0.031,0
2736,-0.177,-0.029,12.835,0.047,-0.001,0.037,0
2760,-0.175,0.000,12.905,0.008,-0.085,0.030,0
2784,-0.163,-0.048,12.895,-0.045,-0.024,-0.062,0
2808,-0.194,-0.036,12.890,-0.030,-0.008,-0.008,0
2832,-0.163,-0.045,12.816,0.016,-0.008,-0.054,0
2856,-0.199,-0.024,12.847,0.062,-0.016,-0.031,0
2880,-0.175,-0.024,12.888,0.054,0.076,-0.016,0
2904,-0.175,-0.029,12.874,-0.007,-0.016,0.014,0
2928,-0.160,0.005,12.886,-0.015,0.030,0.007,0
2952,-0.132,-0.010,12.857,-0.022,-0.016,-0.008,0
2976,-0.196,-0.034,12.831,-0.053,-0.031,-0.008,0
3000,-0.158,-0.026,12.838,0.001,-0.039,-0.024,0
3024,-0.156,-0.014,12.869,-0.037,-0.069,-0.001,0
3048,-0.180,-0.022,12.862,-0.015,-0.115,0.037,0
3072,-0.156,-0.024,12.881,-0.015,-0.031,-0.008,0
3096,-0.160,-0.024,12.917,0.039,-0.008,-0.016,0
3120,-0.165,-0.045,12.886,0.016,0.030,-0.031,0
3144,-0.170,-0.014,12.845,-0.068,0.053,-0.008,0
3168,-0.168,-0.014,12.869,0.047,0.007,-0.100,0
3192,-0.184,-0.031,12.845,0.039,-0.024,-0.001,0
3216,-0.168,-0.012,12.922,-0.045,0.099,0.007,0
3240,-0.153,-0.014,12.914,0.077,0.007,-0.070,0
3264,-0.184,0.017,12.902,0.008,-0.001,-0.031,0
3288,-0.153,-0.043,12.838,-0.030,0.022,0.037,0
3312,-0.124,-0.038,12.833,-0.030,0.022,-0.024,0
3336,-0.163,-0.017,12.840,-0.007,0.053,-0.062,0
3360,-0.168,-0.041,12.823,0.024,0.030,0.014,0
3384,-0.223,0.000,12.852,-0.076,0.022,-0.031,0
3408,-0.136,0.017,12.835,-0.045,0.022,-0.024,0
3432,-0.165,-0.034,12.826,0.138,-0.016,0.030,0
3456,-0.151,-0.041,12.871,-0.068,-0.024,0.022,0
3480,-0.180,-0.002,12.828,-0.060,0.038,0.022,0
3504,-0.199,-0.005,12.888,0.031,-0.016,0.037,0
3528,-0.180,0.000,12.847,-0.007,0.007,0.030,0
3552,-0.153,-0.067,12.883,-0.015,0.038,0.022,0
3576,-0.153,0.017,12.816,0.016,-0.039,-0.085,0
3600,-0.158,0.005,12.864,0.047,-0.077,0.060,0
3624,-0.175,-0.026,12.819,0.008,0.053,-0.031,0
3648,-0.134,-0.019,12.852,-0.076,-0.001,-0.008,0
3672,-0.158,-0.048,12.840,-0.015,0.053,-0.039,0
3696,-0.165,-0.019,12.811,0.024,0.068,-0.039,0
3720,-0.127,0.010,12.893,0.001,-0.046,-0.039,0
3744,-0.117,-0.041,12.819,0.001,0.007,-0.039,0
3768,-0.163,-0.036,12.866,-0.007,0.007,0.053,0
3792,-0.165,-0.019,12.893,0.047,0.015,0.022,0
3816,-0.187,-0.069,12.838,0.016,-0.016,0.068,0
3840,-0.196,0.000,12.835,0.069,0.015,-0.031,0
3864,-0.163,-0.053,12.898,0.031,-0.046,-0.001,0
3888,-0.196,-0.026,12.852,-0.030,0.053,-0.008,0
3912,-0.170,-0.031,12.826,-0.037,0.045,0.030,0
3936,-0.180,-0.053,12.866,0.062,0.045,-0.031,0
3960,-0.165,-0.048,12.912,0.016,-0.039,-0.008,0
3984,-0.227,-0.055,12.854,-0.030,0.015,-0.001,0
4008,-0.187,-0.002,12.859,-0.068,-0.046,-0.123,0
4032,-0.196,-0.050,12.862,0.039,-0.024,0.068,0
4056,-0.192,-0.041,12.857,-0.030,0.022,0.022,0
4080,-0.132,-0.012,12.862,0.115,0.030,0.121,0
4104,-0.194,-0.012,12.890,-0.015,-0.008,-0.016,0
4128,-0.165,0.012,12.902,0.069,0.053,0.022,0
4152,-0.158,-0.045,12.845,0.039,0.007,-0.054,0
4176,-0.182,0.005,12.802,0.092,0.030,-0.016,0
4200,-0.165,-0.045,12.838,0.062,0.053,0.014,0
4224,-0.201,-0.057,12.893,-0.015,-0.024,-0.001,0
4248,-0.141,-0.031,12.840,0.047,-0.001,-0.016,0
