time,ax,ay,az,gx,gy,gz,label
1632,0.213,-1.068,12.462,-28.372,-11.897,14.112,0
1656,0.622,-0.941,12.847,-23.723,-15.760,10.822,0
1680,0.649,-0.579,12.414,-17.548,-2.966,-4.972,0
1704,0.124,-0.627,12.653,-13.166,1.088,-10.727,0
1728,0.065,-0.713,13.250,-7.189,-13.279,2.448,0
1752,0.371,-0.792,13.010,0.628,-53.363,4.998,0
1776,0.261,-1.161,12.096,-0.616,-46.287,0.296,0
1800,0.390,-1.195,12.605,-1.265,-14.050,-2.842,0
1824,0.680,-0.819,12.852,3.498,-20.859,-3.437,0
1848,0.781,-0.745,12.986,5.452,-31.546,-1.521,0
1872,0.948,-0.860,13.034,5.750,-48.485,-3.743,0
1896,0.907,-1.034,12.687,4.201,-52.683,-7.758,0
1920,0.982,-0.998,12.866,2.407,-52.729,-6.628,0
1944,1.439,-1.037,13.211,2.170,-61.462,-2.666,0
1968,1.070,-1.073,12.965,7.216,-87.363,0.876,0
1992,1.425,-1.149,12.866,10.590,-79.737,6.769,0
2016,2.195,-0.754,13.036,16.811,-65.317,3.227,0
2040,2.636,-0.649,12.828,23.399,-59.042,0.830,0
2064,3.203,-0.259,12.239,31.315,-61.317,2.265,0
2088,3.038,-0.211,12.467,27.002,-60.355,0.570,0
2112,3.242,-0.196,12.517,23.972,-45.920,-0.575,0
2136,3.613,-0.278,12.321,21.384,-46.027,-0.254,0
2160,3.644,-0.074,12.218,19.277,-41.699,-2.483,0
2184,3.778,0.093,12.060,19.407,-41.798,-6.170,0
2208,3.850,0.139,12.471,23.994,-39.149,-7.178,0
2232,4.374,0.503,11.648,37.575,-33.622,-6.407,0
2256,4.535,0.769,11.140,37.269,-32.172,-8.788,0
2280,3.888,0.699,11.961,33.872,-24.508,-9.620,0
2304,3.752,0.577,11.825,37.552,-10.241,-4.964,0
2328,3.965,0.718,11.552,35.201,12.187,-3.651,0
2352,3.950,0.962,12.024,38.368,34.759,-0.819,0
2376,3.795,1.235,11.720,43.010,36.378,-0.590,0
2400,3.541,1.142,11.174,39.559,36.767,0.967,0
2424,3.462,1.408,11.320,37.506,59.500,-4.376,0
2448,3.436,1.551,11.779,35.636,89.042,-9.193,0
2472,3.007,1.839,12.203,32.597,100.301,-6.017,0
2496,2.315,1.925,12.452,31.430,69.492,2.845,0
2520,1.946,1.836,11.926,31.277,46.836,6.631,0
2544,2.377,1.808,11.665,23.964,72.187,5.158,0
2568,2.167,1.903,12.680,14.056,96.187,4.502,0
2592,1.499,2.191,12.857,12.910,85.095,5.570,0
2616,0.927,2.071,12.474,12.987,70.469,3.731,0
2640,0.840,1.712,12.512,5.704,79.385,-0.605,0
2664,0.785,2.105,12.572,3.582,90.004,-2.178,0
2688,0.182,2.418,12.670,-3.387,83.416,3.616,0
2712,-0.328,1.899,12.558,-11.784,60.171,8.639,0
2736,-0.096,1.537,12.761,-18.257,63.859,5.128,0
2760,-0.634,1.769,12.919,-15.723,85.149,-4.681,0
2784,-1.032,1.846,12.838,-13.059,67.492,-6.025,0
2808,-0.905,1.827,12.550,-14.929,37.820,-3.994,0
2832,-0.864,1.755,12.565,-15.288,35.057,-0.567,0
2856,-1.283,1.743,12.541,-20.395,39.225,0.937,0
2880,-1.343,1.736,12.395,-30.792,23.881,3.441,0
2904,-1.398,1.391,12.462,-37.105,23.088,2.173,0
2928,-1.547,1.358,12.488,-45.135,22.210,0.181,0
2952,-1.472,1.178,12.617,-61.265,3.553,3.341,0
2976,-1.274,1.032,13.041,-71.280,2.171,3.479,0
3000,-1.516,0.895,12.443,-89.196,6.546,4.265,0
3024,-1.796,0.699,12.479,-118.341,5.851,4.402,0
3048,-1.812,-0.062,12.385,-122.998,-14.134,1.647,0
3072,-1.556,-0.577,12.388,-99.723,-17.706,-7.704,0
3096,-1.360,-0.883,12.349,-83.525,-16.538,-14.559,0
3120,-1.257,-1.721,12.483,-72.341,-21.203,-16.659,0
3144,-1.008,-2.076,12.622,-49.838,-24.004,-15.361,0
3168,-1.073,-2.071,12.713,-34.074,-29.874,-9.223,0
3192,-0.862,-2.057,13.309,-25.196,-38.783,-7.536,0
3216,-0.651,-2.294,13.125,-18.754,-29.943,-8.056,0
3240,-0.824,-2.385,12.505,-7.326,-20.195,-8.315,0
3264,-0.836,-2.239,12.186,12.750,-16.859,-10.727,0
3288,-0.996,-2.078,12.450,39.620,-25.309,-15.697,0
3312,-0.409,-1.839,12.807,70.521,-36.233,-22.376,0
3336,-0.278,-1.525,12.469,88.101,-16.760,-24.361,0
3360,-0.553,-1.171,12.306,97.544,-15.225,-24.040,0
3384,-0.266,-0.986,12.390,113.659,-28.844,-26.445,0
3408,-0.002,-0.412,12.661,130.903,-25.569,-28.811,0
3432,-0.031,0.508,12.895,127.651,-17.630,-28.605,0
3456,0.326,0.757,12.854,107.231,-18.722,-23.185,0
3480,0.180,1.233,12.864,93.872,-11.042,-18.468,0
3504,-0.069,1.353,12.333,89.689,-3.966,-17.025,0
3528,-0.105,1.683,12.462,81.491,-9.355,-12.468,0
3552,0.160,2.126,12.658,66.017,-11.974,-6.391,0
3576,0.208,2.430,12.562,53.765,-8.271,-1.529,0
3600,0.268,2.435,12.163,49.483,-5.325,1.196,0
3624,0.189,2.820,12.378,48.048,-11.462,4.425,0
3648,0.393,3.012,12.555,48.437,-11.569,-0.514,0
3672,0.455,2.866,12.495,41.994,-2.271,-1.811,0
3696,0.517,3.371,12.455,27.750,-2.760,7.349,0
3720,0.431,3.347,12.103,22.040,0.492,10.883,0
3744,0.213,3.541,12.179,26.315,-3.287,8.341,0
3768,0.565,3.639,12.390,20.010,-5.050,5.922,0
3792,0.496,3.603,12.869,0.720,5.584,5.563,0
3816,0.654,3.306,13.036,-44.738,16.477,11.815,0
3840,0.400,2.935,12.280,-114.143,26.393,35.242,0
3864,0.084,2.705,12.622,-156.082,6.171,52.433,0
3888,0.376,1.709,12.412,-171.632,10.965,47.906,0
3912,-0.139,0.970,12.450,-179.761,37.049,36.387,0
3936,-0.017,0.426,12.620,-176.464,33.729,32.105,0
3960,-0.199,-0.486,11.837,-165.952,24.981,32.250,0
3984,-0.433,-1.247,11.511,-134.677,22.309,21.441,0
4008,-0.457,-1.870,12.352,-83.181,3.820,10.616,0
4032,0.153,-1.369,14.013,-45.357,12.278,-1.445,0
4056,-0.002,-1.494,13.020,-51.486,46.187,-1.323,0
4080,-0.771,-2.049,12.002,-42.120,45.248,-1.017,0
4104,-0.584,-1.997,12.670,-24.990,24.355,-9.460,0
4128,-0.560,-2.392,12.878,-22.868,24.813,-9.475,0
4152,-0.632,-2.102,13.032,-23.471,28.210,-9.162,0
4176,-0.733,-2.461,12.273,-41.868,29.049,-6.559,0
4200,-1.063,-2.844,12.275,-42.555,16.194,-2.460,0
4224,-0.828,-2.696,12.287,-39.173,14.584,-4.689,0
4248,-1.128,-3.089,11.911,-30.494,15.446,-5.040,0
4272,-0.974,-2.804,12.514,-13.173,10.011,-7.056,0
4296,-1.089,-2.988,12.086,-13.158,24.423,-7.071,0
4320,-1.403,-3.093,12.043,2.559,17.660,-5.979,0
4344,-1.267,-3.273,11.952,46.888,16.828,-11.025,0
4368,-1.528,-3.026,11.928,102.414,25.416,-14.399,0
4392,-1.458,-2.174,12.342,140.559,28.561,-14.346,0
4416,-1.496,-1.460,12.665,153.819,30.004,-13.972,0
4440,-1.714,-0.943,12.273,155.933,30.080,-8.437,0
4464,-1.765,-0.524,11.882,167.361,14.805,-2.857,0
4488,-1.645,0.132,11.684,192.078,5.736,3.769,0
4512,-1.750,1.389,11.825,201.697,-3.996,13.662,0
4536,-1.607,2.847,12.692,177.514,-24.554,15.731,0
4560,-1.197,3.182,13.137,128.758,-34.058,15.723,0
4584,-1.049,3.156,12.713,85.285,-41.821,27.173,0
4608,-1.211,3.792,12.615,46.811,-52.882,36.960,0
4632,-0.879,3.704,11.961,27.567,-51.737,37.319,0
4656,-0.998,3.955,11.717,29.338,-42.340,32.494,0
4680,-0.582,4.429,12.076,32.430,-51.661,26.639,0
4704,-0.237,4.274,12.316,33.117,-40.027,13.128,0
4728,0.136,4.283,12.052,23.651,-34.867,13.090,0
4752,0.256,4.106,11.633,9.582,-46.508,20.212,0
4776,0.019,4.001,12.093,11.628,-69.187,22.998,0
4800,1.051,4.144,12.273,25.078,-51.439,18.051,0
4824,1.027,4.645,12.277,29.605,-18.546,15.761,0
4848,0.898,4.590,11.478,32.613,-4.470,10.372,0
4872,0.828,4.221,11.210,49.117,-2.134,3.830,0
4896,0.802,4.314,11.428,66.346,6.859,2.151,0
4920,0.893,4.877,11.155,74.666,20.881,2.158,0
4944,0.472,5.332,10.848,74.697,14.713,4.570,0
4968,0.529,5.753,10.937,69.246,5.546,0.570,0
4992,0.646,5.784,10.920,58.223,8.744,-4.078,0
5016,0.484,5.595,10.664,50.972,14.813,-6.926,0
5040,0.529,5.569,10.376,49.544,9.881,-4.842,0
5064,0.773,5.763,10.599,44.529,7.790,0.395,0
5088,0.939,6.021,10.707,28.529,5.332,9.265,0
5112,0.948,6.057,10.819,7.063,7.797,18.250,0
5136,1.025,5.930,10.496,-13.006,14.767,24.983,0
5160,0.876,5.971,10.388,-28.021,13.072,32.311,0
5184,0.939,5.959,10.496,-39.303,3.500,36.257,0
5208,0.864,5.892,10.458,-41.028,4.790,31.700,0
5232,0.898,5.693,10.455,-30.502,6.088,25.540,0
5256,0.931,5.820,10.645,-17.754,5.400,18.609,0
5280,1.025,5.887,10.549,-4.967,10.194,11.044,0
5304,0.702,5.906,10.388,19.468,8.042,2.288,0
5328,0.900,6.122,10.654,37.368,1.004,-4.758,0
5352,0.867,6.436,11.006,41.139,1.836,-5.972,0
5376,0.692,6.498,10.800,36.956,13.675,-10.025,0
5400,0.505,6.570,10.530,28.521,7.622,-6.514,0
5424,0.326,6.541,10.367,28.078,-3.432,-4.132,0
5448,0.462,6.613,10.175,36.002,-3.332,-7.491,0
5472,0.326,6.673,10.384,36.376,-0.897,-8.369,0
5496,0.407,6.797,10.350,31.269,-0.042,-7.269,0
5520,0.347,6.840,10.041,27.002,-1.485,-5.628,0
5544,0.189,6.694,9.838,39.399,-1.172,-10.491,0
5568,0.467,6.682,9.771,52.674,-0.195,-14.956,0
5592,0.318,6.816,9.953,57.101,2.759,-11.857,0
5616,0.376,7.140,10.027,46.994,5.874,-7.002,0
5640,0.481,7.197,9.725,23.681,0.668,3.067,0
5664,0.335,7.379,9.357,12.651,0.538,10.036,0
5688,0.306,7.602,9.129,16.468,-3.683,10.402,0
5712,0.479,7.642,9.206,21.269,-8.027,6.570,0
5736,0.460,7.635,9.072,27.582,1.546,1.280,0
5760,0.448,7.640,9.074,30.918,3.248,0.364,0
5784,0.534,7.810,9.110,24.300,-0.294,2.830,0
5808,0.510,7.908,9.108,10.452,0.408,7.181,0
5832,0.393,8.102,9.172,-4.074,3.897,7.067,0
5856,0.520,8.066,9.503,-33.387,2.095,7.044,0
