time,ax,ay,az,gx,gy,gz,label
1632,-2.160,-0.017,12.680,-1.333,30.851,-1.195,0
1656,-2.397,0.012,12.421,-1.073,34.737,-1.737,0
1680,-2.473,0.019,12.426,-1.356,30.202,-0.844,0
1704,-2.624,0.038,12.455,-2.127,29.012,0.072,0
1728,-2.715,0.005,12.471,-3.333,24.034,-0.210,0
1752,-2.614,-0.163,12.311,-4.119,21.294,0.186,0
1776,-2.727,-0.168,12.457,-3.692,17.874,0.698,0
1800,-2.799,-0.091,12.337,-4.165,18.729,-0.600,0
1824,-2.878,-0.127,12.356,-4.577,15.325,-0.691,0
1848,-2.947,-0.089,12.438,-3.516,8.370,-0.775,0
1872,-2.808,-0.199,12.574,1.209,4.218,0.896,0
1896,-2.914,0.050,12.577,6.102,0.630,2.011,0
1920,-3.072,-0.148,12.531,8.873,-10.393,3.309,0
1944,-2.559,0.057,12.577,11.934,-9.141,2.393,0
1968,-2.808,0.136,12.529,15.270,-4.973,-0.844,0
1992,-2.883,0.141,12.531,14.102,-4.034,-0.722,0
2016,-2.871,0.261,12.474,13.102,-4.240,2.186,0
2040,-2.971,0.132,12.435,9.316,-7.118,4.614,0
2064,-2.847,0.134,12.514,6.301,-10.011,5.767,0
2088,-2.782,0.182,12.407,6.064,-9.485,4.209,0
2112,-2.758,0.309,12.258,4.728,-15.454,4.171,0
2136,-2.765,0.146,12.285,1.866,-18.882,4.385,0
2160,-2.895,0.165,12.706,0.186,-18.958,5.309,0
2184,-2.756,0.407,12.747,0.682,-28.385,11.080,0
2208,-2.162,0.172,12.586,4.148,-44.675,15.904,0
2232,-2.006,0.400,12.491,10.766,-40.378,14.713,0
2256,-1.733,0.488,12.766,11.430,-47.874,14.980,0
2280,-1.367,0.546,13.099,19.072,-51.050,11.614,0
2304,-1.305,0.783,12.797,24.759,-45.385,6.767,0
2328,-1.283,0.668,12.574,21.110,-38.462,4.477,0
2352,-1.420,0.737,12.720,17.308,-36.103,4.164,0
2376,-1.355,0.670,12.871,18.324,-44.095,5.538,0
2400,-0.910,0.893,12.828,19.339,-44.034,6.370,0
2424,-0.745,0.855,12.665,21.201,-38.905,6.980,0
2448,-0.433,1.156,12.409,19.163,-36.065,7.080,0
2472,-0.654,1.161,12.785,11.133,-44.011,9.446,0
2496,-0.457,0.931,12.814,7.201,-43.210,13.415,0
2520,-0.079,1.113,13.355,10.201,-38.050,14.370,0
2544,0.034,1.231,12.759,12.507,-33.660,15.049,0
2568,0.340,1.228,12.388,9.430,-36.317,13.553,0
2592,0.484,1.298,12.625,6.995,-34.569,9.675,0
2616,0.546,1.319,12.696,6.950,-29.004,7.599,0
2640,0.792,1.542,12.574,6.492,-18.363,5.477,0
2664,0.663,1.444,12.622,6.499,-13.775,3.873,0
2688,0.699,1.738,12.854,10.285,-17.943,5.614,0
2712,0.922,1.448,12.500,11.003,-24.698,7.156,0
2736,0.821,1.611,12.433,11.095,-16.004,6.415,0
2760,0.783,1.638,12.771,8.995,-7.301,7.980,0
2784,0.929,1.544,12.694,8.324,-11.401,8.492,0
2808,1.439,1.700,12.912,11.866,-20.424,4.873,0
2832,1.604,1.841,12.807,17.881,-26.996,-0.157,0
2856,1.329,1.834,12.428,19.392,-30.065,-2.737,0
2880,1.166,1.791,12.031,18.835,-28.981,-1.065,0
2904,1.099,1.956,12.143,18.064,-20.271,0.415,0
2928,1.099,1.990,12.407,16.461,-17.034,4.125,0
2952,1.492,2.124,12.510,19.866,-19.408,8.515,0
2976,1.781,2.025,12.380,25.843,-17.324,7.515,0
3000,1.714,2.155,11.985,26.461,-12.630,2.965,0
3024,1.956,2.440,12.005,19.675,-16.385,-1.966,0
3048,1.939,2.447,12.428,15.667,-19.630,-4.043,0
3072,1.973,2.574,12.385,14.759,-26.416,-2.867,0
3096,1.839,2.346,12.000,8.682,-21.401,-2.981,0
3120,1.717,2.444,12.074,2.003,-10.546,-2.600,0
3144,1.899,2.447,12.191,-4.249,-4.782,1.255,0
3168,1.978,2.358,12.191,-12.379,1.179,3.408,0
3192,1.913,2.351,12.383,-19.745,4.531,3.927,0
3216,2.078,2.181,12.263,-26.501,0.332,5.790,0
3240,2.241,2.088,12.388,-33.180,8.485,5.469,0
3264,2.193,1.731,12.713,-37.394,22.790,3.064,0
3288,2.363,1.844,12.670,-37.402,17.699,1.522,0
3312,1.879,1.765,12.617,-37.608,9.103,2.820,0
3336,1.695,1.482,12.289,-40.570,7.683,2.767,0
3360,1.757,1.307,12.522,-44.875,16.584,6.721,0
3384,1.719,1.118,12.787,-44.890,25.462,3.209,0
3408,1.800,1.046,12.366,-46.844,29.218,-0.241,0
3432,1.788,0.867,12.694,-47.982,24.485,0.278,0
3456,1.523,0.788,12.668,-43.554,16.302,1.110,0
3480,1.415,0.484,12.598,-41.936,11.897,1.522,0
3504,1.563,0.321,12.807,-39.478,29.019,-0.371,0
3528,1.293,0.220,12.591,-34.142,35.378,-2.669,0
3552,0.816,-0.007,12.409,-31.852,27.775,-1.004,0
3576,0.955,-0.113,12.756,-34.898,23.569,-0.508,0
3600,0.946,-0.244,12.634,-35.188,31.340,-1.279,0
3624,0.699,-0.290,12.598,-36.692,39.760,-2.829,0
3648,0.678,-0.551,12.486,-44.562,42.935,-2.371,0
3672,0.455,-0.733,12.637,-45.486,54.317,-3.554,0
3696,-0.050,-1.049,12.850,-40.089,58.935,-6.363,0
3720,0.479,-1.144,11.973,-30.852,55.874,-10.401,0
3744,-0.136,-0.939,12.795,-16.310,88.683,-8.951,0
3768,-2.600,-1.164,13.422,-29.760,110.615,-8.226,0
3792,-1.161,-1.171,12.586,-41.402,33.752,-8.615,0
3816,-1.161,-1.556,12.493,-44.112,23.699,-5.386,0
3840,-1.190,-1.700,12.613,-42.539,12.996,-6.890,0
3864,-1.034,-1.379,13.118,-31.654,-6.561,-4.814,0
3888,-1.384,-1.683,12.816,-24.272,-9.943,0.186,0
3912,-1.022,-1.951,12.720,-20.402,-6.737,5.110,0
3936,-1.166,-2.071,12.582,-14.287,1.958,4.881,0
3960,-1.350,-2.112,12.567,-11.432,15.683,1.873,0
3984,-1.456,-2.100,12.507,-11.692,16.874,-1.027,0
4008,-1.484,-2.263,12.447,-15.310,8.981,-2.997,0
4032,-1.391,-2.349,12.582,-22.073,-2.958,-1.722,0
4056,-1.298,-2.591,12.395,-27.073,-2.431,-0.043,0
4080,-1.267,-2.696,12.251,-31.715,1.302,-0.707,0
4104,-1.144,-2.969,12.517,-35.913,2.088,-1.737,0
4128,-1.149,-3.160,12.313,-34.837,-5.828,0.706,0
4152,-1.367,-3.108,12.316,-33.089,-33.088,1.759,0
4176,-1.089,-3.115,12.268,-21.409,-56.943,-1.485,0
4200,-0.474,-3.263,11.698,-9.905,-63.294,1.950,0
4224,-0.156,-3.067,11.763,-1.508,-37.317,10.790,0
4248,-0.982,-3.199,12.060,0.957,-5.943,8.393,0
4272,-0.764,-3.057,12.196,5.217,-18.607,2.591,0
4296,-0.541,-2.878,12.143,15.209,-12.134,-9.409,0
4320,-0.362,-2.751,12.725,26.545,2.950,-15.905,0
4344,-0.364,-2.717,12.613,27.247,-9.637,-9.638,0
4368,-0.371,-2.768,12.385,30.858,-21.988,-1.768,0
4392,-0.261,-2.717,12.242,44.881,-28.263,-2.195,0
4416,-0.129,-2.253,12.876,49.003,-27.446,-5.134,0
4440,-0.014,-2.107,12.627,39.965,-25.515,-5.653,0
4464,0.019,-2.203,12.026,40.125,-19.485,-3.371,0
4488,0.311,-2.042,12.198,42.041,-20.874,-5.920,0
4512,0.306,-1.609,12.900,44.072,-35.347,2.209,0
4536,0.218,-1.537,12.289,47.492,-40.859,1.767,0
4560,0.323,-1.626,12.031,52.278,-22.737,-9.020,0
4584,0.766,-0.939,13.369,52.056,-6.279,-12.256,0
4608,0.946,-0.946,13.096,51.461,4.256,-11.585,0
4632,0.385,-0.680,12.155,57.927,2.195,-13.195,0
4656,0.227,-0.127,12.517,60.308,-18.065,-13.661,0
