time,ax,ay,az,gx,gy,gz,label
1632,0.599,-0.206,12.974,-9.751,-2.326,-11.670,0
1656,0.702,-0.060,12.888,-8.178,-9.685,-14.769,0
1680,0.773,-0.024,12.804,-8.865,-10.991,-16.540,0
1704,0.350,-0.158,12.582,-7.705,-11.983,-15.685,0
1728,0.302,-0.328,12.814,-6.468,-6.945,-10.411,0
1752,0.520,-0.491,12.790,-8.254,-3.739,-9.586,0
1776,0.302,-0.565,12.617,-7.415,-3.563,-9.739,0
1800,0.132,-0.464,12.898,-7.430,-2.388,-9.403,0
1824,0.079,-0.673,12.649,-6.697,-7.853,-7.846,0
1848,-0.493,-0.529,12.763,0.700,-30.815,2.063,0
1872,0.249,-0.723,13.080,0.028,-38.655,11.322,0
1896,0.929,-0.728,12.701,-1.476,-28.273,10.269,0
1920,1.147,-0.599,12.708,-0.583,-9.853,3.605,0
1944,1.463,-0.508,13.051,2.822,-6.739,-0.418,0
1968,1.602,-0.572,12.948,6.372,-17.502,-1.930,0
1992,1.290,-0.505,13.173,11.303,-26.991,-2.800,0
2016,1.269,-0.522,13.137,18.685,-39.204,0.070,0
2040,1.719,-0.409,12.586,17.242,-39.304,3.277,0
2064,1.721,-0.199,12.354,11.646,-38.670,3.139,0
2088,1.719,-0.213,12.737,4.043,-38.189,4.742,0
2112,1.841,-0.196,12.874,5.456,-40.762,9.131,0
2136,2.152,-0.472,12.550,3.936,-44.578,10.078,0
2160,2.172,-0.273,12.471,0.547,-30.708,7.895,0
2184,2.476,-0.050,12.464,0.478,-22.632,8.215,0
2208,2.622,-0.105,12.349,-2.804,-31.128,4.857,0
2232,2.739,-0.249,12.285,-1.415,-28.067,1.246,0
2256,2.899,0.017,12.440,2.028,-25.762,-0.533,0
2280,2.952,-0.117,12.488,2.715,-28.922,-2.647,0
2304,3.093,-0.101,12.333,8.562,-21.456,-4.181,0
2328,3.062,0.096,12.352,13.898,-18.739,-6.098,0
2352,3.086,-0.031,12.340,14.211,-22.006,-8.029,0
2376,3.270,0.165,12.416,19.005,-22.754,-10.571,0
2400,3.285,0.215,12.045,21.784,-12.197,-14.388,0
2424,2.679,0.273,11.835,22.883,-11.433,-13.327,0
2448,2.598,0.165,12.115,18.852,-3.197,-7.578,0
2472,3.151,0.292,12.203,18.036,9.918,-5.556,0
2496,3.156,0.316,12.048,13.211,9.162,-7.090,0
2520,3.196,0.453,12.227,13.196,12.093,-8.899,0
2544,3.182,0.472,12.440,11.104,9.704,-9.143,0
2568,3.208,0.603,12.546,12.028,16.154,-13.586,0
2592,3.055,0.584,12.160,13.769,26.284,-17.548,0
2616,2.911,0.965,12.170,17.448,20.971,-11.983,0
2640,2.768,0.795,12.143,15.303,23.361,-9.899,0
2664,2.282,0.730,12.297,12.425,32.422,-8.640,0
2688,2.358,0.759,12.522,14.448,33.292,-8.296,0
2712,2.480,1.001,12.055,13.486,30.101,-11.288,0
2736,2.421,1.300,12.491,15.104,25.284,-2.403,0
2760,2.191,1.030,12.493,22.898,16.422,1.643,0
2784,2.174,1.302,12.096,23.799,22.643,-0.411,0
2808,2.322,1.542,12.196,22.860,43.109,-3.899,0
2832,1.808,1.532,12.550,20.288,57.521,-6.220,0
2856,1.614,1.607,12.692,20.662,61.987,-5.395,0
2880,1.082,1.733,12.665,23.028,61.620,-7.235,0
2904,0.795,1.769,12.984,19.288,60.750,-5.830,0
2928,0.907,1.733,12.579,17.341,52.864,-4.876,0
2952,0.670,1.865,12.230,15.860,46.620,-3.792,0
2976,0.407,1.923,12.409,6.494,49.353,-1.380,0
3000,0.278,1.867,12.778,-1.552,55.261,-3.166,0
3024,-0.883,1.923,12.716,0.097,47.162,-3.212,0
3048,0.213,1.607,12.182,5.227,18.803,4.880,0
3072,-0.711,1.958,12.337,11.036,4.681,-3.342,0
3096,0.591,1.738,13.539,20.234,-29.334,0.177,0
3120,0.168,2.562,12.986,21.700,23.093,1.307,0
3144,-0.002,2.052,12.345,12.379,17.742,4.979,0
3168,-0.381,2.732,12.400,8.875,-0.136,9.612,0
3192,-0.103,2.105,12.433,2.914,20.712,8.467,0
3216,-0.340,2.186,12.464,-3.720,19.689,5.681,0
3240,-0.053,2.193,12.740,-11.544,6.513,6.154,0
3264,-0.084,2.246,12.550,-19.682,8.956,3.788,0
3288,-0.529,1.927,12.579,-35.949,33.429,4.681,0
3312,-0.807,1.736,12.878,-48.018,41.704,1.918,0
3336,-0.915,1.559,14.241,-56.590,35.780,0.948,0
3360,-1.214,1.044,14.219,-45.957,44.132,-6.525,0
3384,-1.195,1.173,11.935,-36.064,-9.052,-7.098,0
3408,-1.065,1.094,11.669,-43.086,-40.861,0.429,0
3432,-0.759,1.006,12.239,-55.109,-30.639,-0.548,0
3456,-0.393,0.134,12.601,-61.056,-21.769,-1.006,0
3480,0.048,0.026,12.687,-52.331,-4.090,-1.105,0
3504,-0.268,-0.077,12.230,-55.239,11.070,-0.556,0
3528,-0.718,-0.055,12.814,-58.896,4.269,0.574,0
3552,-0.862,-0.383,13.340,-58.086,-2.975,-1.777,0
3576,-0.496,-0.235,12.601,-45.728,-16.517,-6.869,0
3600,-0.247,-0.520,12.938,-45.766,-7.838,-3.334,0
3624,-0.642,-0.742,12.668,-48.751,-8.555,-0.449,0
3648,-0.285,-0.941,12.993,-47.293,-11.494,-3.823,0
3672,-0.443,-0.982,12.950,-44.911,-2.838,-4.250,0
3696,-0.316,-1.288,12.914,-44.201,-17.975,-3.472,0
3720,0.146,-1.638,12.807,-46.583,-13.487,1.696,0
3744,-0.460,-1.743,12.541,-41.758,12.758,2.673,0
3768,-0.357,-2.095,12.728,-34.170,-1.891,-4.006,0
3792,0.311,-2.562,12.148,-26.651,-10.036,-4.418,0
3816,0.103,-2.428,12.577,-19.064,-0.204,3.086,0
3840,-1.013,-2.037,12.170,-16.888,-9.311,9.360,0
3864,0.081,-1.889,12.163,-20.293,14.116,-7.243,0
3888,0.204,-1.769,12.850,-33.254,14.368,7.635,0
3912,-0.213,-2.557,12.426,-46.247,12.101,16.422,0
3936,-0.615,-2.976,12.548,-43.529,4.445,10.925,0
3960,-0.294,-3.290,12.306,-39.964,4.773,8.261,0
3984,-0.110,-3.259,12.594,-41.483,26.383,5.483,0
4008,-0.469,-3.330,12.878,-46.514,23.712,5.719,0
4032,-0.819,-3.711,12.467,-44.751,11.185,1.315,0
4056,-0.737,-3.575,11.830,-42.018,9.338,-1.411,0
4080,-0.974,-3.630,11.813,-46.842,-1.220,-5.075,0
4104,-0.606,-3.795,12.163,-45.407,-15.807,-4.952,0
4128,-0.795,-3.845,11.914,-41.850,-8.273,-4.922,0
4152,-0.711,-4.044,11.528,-37.758,-8.471,-4.632,0
4176,-0.304,-4.132,11.511,-39.109,-13.395,0.460,0
4200,-0.292,-4.511,12.146,-37.712,-10.800,-0.655,0
4224,-0.383,-4.547,11.483,-30.758,-9.388,-2.884,0
4248,-0.515,-4.650,10.992,-30.842,-4.052,-4.548,0
4272,-0.555,-4.676,11.674,-28.247,-3.494,-7.403,0
4296,-0.649,-4.676,11.399,-14.613,-4.273,-9.869,0
4320,-0.730,-4.638,11.406,-0.392,3.002,-11.869,0
4344,-0.625,-4.484,11.662,20.448,3.933,-13.762,0
4368,-0.503,-4.573,11.353,39.692,4.124,-13.998,0
4392,-0.330,-4.396,11.698,53.998,3.681,-16.930,0
4416,-0.352,-4.149,11.717,67.051,10.231,-16.571,0
4440,-0.393,-4.027,11.181,71.967,6.025,-11.540,0
4464,-0.165,-3.670,12.649,72.356,-1.410,-9.426,0
4488,-0.113,-3.469,12.376,83.127,0.841,-8.640,0
4512,-0.455,-3.227,11.964,86.471,5.116,-10.861,0
4536,-0.201,-2.765,12.194,88.532,-0.487,-13.685,0
4560,-0.218,-2.203,13.484,97.188,4.154,-16.563,0
4584,-0.299,-2.109,12.277,103.776,4.467,-15.212,0
4608,-0.620,-1.638,11.739,92.318,-6.494,-10.273,0
4632,-0.211,-1.152,12.514,82.555,-8.174,-12.143,0
4656,0.132,-1.080,12.960,84.707,-15.296,-14.105,0
4680,0.153,-0.699,13.094,80.723,-19.250,-14.960,0
4704,0.146,-0.261,13.058,68.868,-14.052,-15.342,0
4728,-0.060,-0.005,12.486,58.456,4.292,-12.059,0
4752,0.249,0.345,13.252,55.158,-3.861,-8.899,0
4776,0.196,0.402,13.336,60.975,-9.380,-6.983,0
4800,0.132,0.412,12.560,62.860,-6.342,-4.830,0
4824,0.160,0.807,12.696,60.616,-9.739,-4.120,0
4848,0.156,1.185,12.953,59.280,-20.876,-4.174,0
4872,0.314,1.386,12.663,58.769,-14.586,-3.029,0
4896,0.227,1.647,12.455,59.173,-6.998,-2.716,0
4920,0.340,1.884,12.469,60.623,-13.036,-2.090,0
4944,0.431,1.923,12.294,62.280,-18.952,-1.685,0
4968,0.572,2.476,12.661,63.112,-15.907,-1.823,0
