time,ax,ay,az,gx,gy,gz,label
1632,-0.206,0.029,12.886,-0.045,0.842,0.024,0
1656,-0.182,0.328,12.924,0.382,-1.494,0.215,0
1680,-0.165,-0.072,12.869,0.894,-3.432,1.260,0
1704,-0.108,0.134,12.852,0.657,-2.547,0.031,0
1728,-0.108,-0.113,12.761,0.802,-2.577,-0.388,0
1752,-0.019,0.012,12.840,-0.725,2.377,-1.740,0
1776,-0.227,-0.019,12.905,-0.053,0.514,-3.091,0
1800,0.431,-0.266,12.673,1.054,-4.669,-0.831,0
1824,-0.091,-0.024,12.833,-0.267,0.445,-0.694,0
1848,-0.158,0.012,12.922,-0.664,2.010,-0.824,0
1872,-0.160,-0.005,12.833,0.138,0.262,-0.671,0
1896,-0.139,0.034,12.819,-0.351,1.247,-0.785,0
1920,-0.148,-0.012,12.835,-0.671,2.010,-0.999,0
1944,-0.309,-0.072,12.910,-0.129,0.400,-1.037,0
1968,-0.124,-0.017,12.833,0.634,-2.165,-1.564,0
1992,-0.189,-0.024,12.854,0.527,-1.745,-0.969,0
2016,-0.201,0.007,12.881,0.481,-2.043,-0.014,0
2040,-0.089,0.014,12.787,0.733,-2.501,-0.045,0
2064,-0.115,0.034,12.838,0.481,-2.196,0.131,0
2088,-0.129,0.007,12.771,0.428,-2.616,0.123,0
2112,-0.124,0.048,12.871,1.062,-3.486,0.436,0
2136,-0.026,0.036,12.871,0.886,-2.196,1.077,0
2160,-0.158,0.067,12.797,-0.076,0.598,1.161,0
2184,-0.148,0.041,12.845,-0.374,1.659,0.207,0
2208,-0.127,-0.036,12.768,-0.618,0.858,-0.098,0
2232,-0.069,0.005,12.850,-0.144,0.926,-0.083,0
2256,-0.120,0.022,12.768,-0.045,0.186,0.016,0
2280,-0.103,0.019,12.799,0.016,0.140,0.047,0
2304,-0.077,0.038,12.819,-0.007,0.957,0.001,0
2328,-0.117,0.029,12.833,-0.144,1.033,-0.060,0
2352,-0.124,0.029,12.838,-0.106,0.957,-0.053,0
2376,-0.101,0.031,12.811,0.100,0.743,-0.106,0
2400,-0.124,0.017,12.862,0.184,0.194,0.054,0
2424,-0.158,0.014,12.864,0.619,0.209,-0.144,0
2448,-0.129,0.014,12.842,0.214,0.316,-0.220,0
2472,-0.153,-0.010,12.874,0.527,-0.845,-0.068,0
2496,-0.089,0.053,12.775,1.237,-2.356,-0.480,0
2520,-0.122,0.014,12.883,0.894,-0.318,-0.159,0
2544,-0.108,0.062,12.792,0.764,-0.272,0.093,0
2568,-0.127,0.050,12.857,0.726,-0.165,-0.442,0
2592,-0.132,0.022,12.831,0.588,-0.249,-0.503,0
2616,-0.084,0.026,12.838,0.115,0.636,-0.572,0
2640,-0.098,0.026,12.835,-0.274,0.766,-0.030,0
2664,-0.079,0.050,12.783,0.382,0.339,-0.190,0
2688,-0.148,0.062,12.766,-0.503,0.789,-0.159,0
2712,-0.110,0.029,12.838,-1.061,1.293,-0.045,0
2736,-0.134,0.019,12.826,-0.740,1.140,0.070,0
2760,-0.129,0.029,12.783,-0.396,1.041,0.001,0
2784,-0.115,0.079,12.831,-1.381,1.468,-0.068,0
2808,-0.098,0.045,12.876,-1.656,3.216,0.024,0
2832,-0.144,0.067,12.792,-1.511,3.323,-0.152,0
2856,-0.158,0.026,12.833,-1.549,4.277,-0.129,0
2880,-0.172,0.005,12.835,-1.618,4.171,-0.419,0
2904,-0.204,-0.007,12.895,-1.244,4.316,-0.312,0
2928,-0.211,0.007,12.854,-1.160,3.339,-0.312,0
2952,-0.254,-0.005,12.831,-1.076,3.621,-0.220,0
2976,-0.187,0.007,12.840,-0.938,3.560,-0.091,0
3000,-0.232,-0.002,12.807,-1.167,3.484,-0.068,0
3024,-0.278,-0.024,12.883,-0.915,2.514,-0.091,0
3048,-0.261,-0.034,12.842,-0.862,2.445,0.024,0
3072,-0.280,-0.053,12.842,-1.038,2.690,-0.060,0
3096,-0.321,-0.043,12.831,-1.022,2.484,-0.068,0
3120,-0.350,-0.026,12.773,-1.251,2.774,0.001,0
3144,-0.304,-0.041,12.811,-1.641,2.835,-0.045,0
3168,-0.364,-0.060,12.816,-1.442,2.415,0.062,0
3192,-0.350,-0.029,12.761,-1.274,1.621,0.077,0
3216,-0.364,-0.022,12.850,-1.320,1.812,-0.182,0
3240,-0.388,-0.069,12.859,-2.969,1.774,-0.572,0
