time,ax,ay,az,gx,gy,gz,label
1632,0.438,-0.101,13.271,1.600,-1.036,-2.300,0
1656,0.110,0.045,12.816,0.508,-12.234,-10.262,0
1680,-0.208,-0.263,12.665,0.256,-8.601,-12.247,0
1704,-0.649,-0.381,12.797,0.493,0.201,-10.353,0
1728,-1.046,-0.795,12.876,1.226,-1.754,-5.315,0
1752,-1.152,-0.742,12.953,0.264,-3.845,-0.728,0
1776,-0.359,-0.201,12.773,-0.736,-1.364,-2.033,0
1800,-0.180,-0.134,12.929,3.318,0.185,-2.514,0
1824,0.512,0.117,13.221,6.982,-1.784,2.250,0
1848,-0.364,-0.496,12.392,9.562,-8.028,1.616,0
1872,-0.816,-0.417,12.644,1.944,-5.349,0.593,0
1896,0.443,0.029,13.340,2.142,3.865,-1.178,0
1920,0.182,0.184,12.811,10.195,-4.212,-3.002,0
1944,-0.606,-0.220,13.532,8.287,-11.921,-0.186,0
1968,-0.196,-0.412,12.902,13.363,7.140,-0.514,0
1992,-0.359,-0.218,12.409,10.516,4.094,-1.224,0
2016,-0.249,-0.026,13.755,13.157,-4.036,0.250,0
2040,-0.742,-0.306,12.938,14.478,4.926,-3.132,0
2064,-0.053,0.283,12.311,11.890,4.491,1.150,0
2088,-0.800,0.232,12.459,15.386,6.246,4.532,0
2112,-0.479,0.043,12.756,5.776,13.300,2.616,0
2136,0.062,0.259,13.398,2.501,7.598,0.112,0
2160,0.175,0.642,13.352,13.256,0.201,-4.216,0
2184,-0.709,0.158,12.119,17.234,1.567,-4.010,0
2208,-0.168,0.189,12.531,9.531,-0.502,1.547,0
2232,-0.814,0.062,12.574,7.539,5.246,-0.193,0
2256,0.232,0.656,12.689,2.165,9.659,-4.025,0
2280,0.302,0.883,12.943,3.508,3.712,-8.140,0
2304,-0.081,0.632,12.093,5.882,-5.318,-9.170,0
2328,-0.984,0.259,12.689,-1.522,9.269,-10.140,0
2352,-0.907,0.215,12.692,-2.637,12.010,-6.857,0
2376,-0.558,0.199,11.818,-4.278,2.430,-1.689,0
2400,-0.237,0.450,12.167,-20.759,1.621,-9.155,0
2424,2.133,1.235,11.863,-19.385,1.147,-6.544,0
2448,-0.419,0.086,13.783,5.417,5.285,-2.796,0
2472,-0.752,0.026,12.893,11.119,-1.509,-6.323,0
2496,-1.068,0.086,13.120,9.073,0.178,-4.132,0
2520,-0.730,0.395,12.912,9.669,4.491,-2.117,0
2544,-0.510,0.304,12.840,7.531,3.056,-1.979,0
2568,-0.290,0.409,12.680,9.989,1.933,-2.018,0
2592,-0.699,0.314,12.373,5.012,4.025,-6.193,0
2616,-0.766,0.266,12.634,-2.324,4.101,-6.453,0
2640,-0.828,0.237,12.898,-4.209,2.598,-4.544,0
2664,-0.728,0.314,12.572,-4.339,4.048,-4.934,0
2688,-0.127,0.445,12.488,-7.293,3.712,-7.468,0
2712,-0.697,0.065,12.993,-8.576,5.827,-8.079,0
2736,-0.838,0.096,13.281,-1.255,9.911,-6.476,0
2760,-0.946,0.144,12.555,4.791,2.079,-5.079,0
2784,-1.125,0.012,12.361,2.157,-2.792,-3.682,0
2808,-0.955,0.101,12.742,-1.056,3.201,-2.552,0
2832,-0.781,0.235,12.807,-1.087,3.964,-1.239,0
2856,-0.910,0.278,12.306,-0.698,-4.410,-2.315,0
2880,-0.781,0.429,12.819,-4.812,-2.044,-4.201,0
2904,-0.697,0.247,12.684,-3.331,-0.219,-3.254,0
2928,-0.503,0.488,12.775,-3.285,-1.402,-6.010,0
2952,-0.871,0.242,12.766,-2.621,-3.005,-7.216,0
2976,-1.470,-0.091,13.020,0.005,0.330,-6.270,0
3000,-0.472,-0.225,12.957,5.730,7.017,-2.888,0
3024,-1.326,-0.101,12.871,5.234,9.834,-2.605,0
3048,-0.948,-0.036,12.895,4.264,12.880,-2.651,0
3072,-0.833,0.117,12.479,3.272,22.269,-5.063,0
3096,-1.271,0.532,12.730,1.531,21.285,-7.636,0
3120,-1.006,0.089,12.730,2.142,5.269,-7.842,0
3144,-1.199,0.340,13.048,5.432,3.666,-4.781,0
3168,-1.211,0.007,12.723,4.386,-0.143,-1.499,0
3192,-1.221,0.283,12.809,4.684,15.017,-4.079,0
