time,ax,ay,az,gx,gy,gz,label
1632,-0.376,0.060,12.823,-0.031,-0.044,-0.086,0
1656,-0.357,0.057,12.804,-0.046,-0.036,0.052,0
1680,-0.357,0.031,12.864,0.022,0.010,0.021,0
1704,-0.333,0.026,12.826,-0.008,-0.097,0.052,0
1728,-0.357,0.031,12.835,-0.031,-0.051,-0.024,0
1752,-0.352,0.096,12.816,-0.039,0.040,-0.070,0
1776,-0.371,0.067,12.809,0.030,0.025,0.136,0
1800,-0.335,0.026,12.823,-0.008,-0.021,-0.040,0
1824,-0.338,0.060,12.826,-0.008,0.056,0.021,0
1848,-0.393,0.053,12.840,-0.062,-0.013,-0.040,0
1872,-0.397,0.129,12.811,0.030,0.033,-0.024,0
1896,-0.362,0.053,12.883,0.015,-0.036,0.044,0
1920,-0.357,0.069,12.816,-0.077,0.071,-0.002,0
1944,-0.340,0.026,12.754,-0.023,0.018,-0.086,0
1968,-0.321,0.067,12.823,-0.023,-0.082,-0.070,0
1992,-0.328,0.069,12.809,0.022,-0.066,-0.002,0
2016,-0.383,0.093,12.826,-0.062,-0.013,0.014,0
2040,-0.359,0.084,12.811,-0.031,-0.074,-0.032,0
2064,-0.321,0.065,12.876,-0.107,0.018,0.014,0
2088,-0.330,0.055,12.804,-0.031,0.063,0.060,0
2112,-0.350,0.029,12.857,-0.077,0.002,-0.002,0
2136,-0.373,0.053,12.768,-0.062,-0.013,0.052,0
2160,-0.352,0.031,12.845,0.007,-0.036,0.082,0
2184,-0.376,0.048,12.816,0.038,0.170,-0.024,0
2208,-0.369,0.050,12.878,-0.008,0.079,-0.009,0
2232,-0.357,0.062,12.828,-0.046,0.086,0.021,0
2256,-0.335,0.038,12.811,-0.046,0.208,0.029,0
2280,-0.330,0.079,12.771,-0.138,0.407,0.075,0
2304,-0.364,0.062,12.859,-0.054,0.018,0.044,0
2328,-0.350,-0.002,12.792,0.061,-0.295,0.021,0
2352,-0.364,0.065,12.866,0.244,-0.616,-0.017,0
2376,-0.350,0.065,12.804,0.091,-0.036,-0.017,0
2400,-0.419,0.045,12.842,0.343,-1.105,0.037,0
2424,-0.268,0.067,12.811,0.503,-2.265,0.052,0
2448,-0.366,0.053,12.821,0.183,-1.265,0.029,0
2472,-0.342,0.098,12.799,0.152,-0.914,-0.086,0
2496,-0.321,0.074,12.838,0.839,-3.669,-0.024,0
2520,-0.330,0.057,12.859,0.442,-2.440,0.014,0
2544,-0.316,0.077,12.857,0.526,-3.257,-0.040,0
2568,-0.316,0.086,12.871,0.160,-1.998,-3.124,0
2592,-0.237,0.091,12.814,0.305,-5.280,-1.299,0
2616,-0.187,0.069,12.816,0.404,-8.463,-0.490,0
2640,-0.192,0.079,12.737,0.366,-7.715,-0.078,0
2664,-0.194,0.101,12.823,0.145,-4.158,-0.353,0
