time,ax,ay,az,gx,gy,gz,label
1632,1.384,-0.101,12.905,42.801,-12.974,3.310,0
1656,1.650,0.124,12.368,35.968,-20.348,2.577,0
1680,1.841,0.455,11.993,27.495,-13.997,0.264,0
1704,1.441,0.543,13.003,17.923,-10.058,1.364,0
1728,1.221,0.081,14.030,20.984,-18.921,8.906,0
1752,1.990,0.587,12.596,37.831,-9.547,10.913,0
1776,1.688,0.802,12.507,31.343,-1.463,6.119,0
1800,1.496,1.015,12.610,27.236,6.270,6.219,0
1824,1.738,1.199,12.550,23.961,5.514,11.371,0
1848,1.587,0.752,12.196,17.968,-0.738,16.402,0
1872,1.858,0.725,11.669,7.953,4.316,13.577,0
1896,1.664,0.843,12.787,4.907,18.224,6.974,0
1920,1.348,0.831,12.929,7.434,15.339,5.272,0
1944,1.551,0.965,11.806,5.961,1.965,8.043,0
1968,0.881,0.395,12.936,-6.772,4.865,14.112,0
1992,0.869,0.378,12.438,-12.299,26.675,20.822,0
2016,1.099,0.541,11.961,-31.780,55.499,23.135,0
2040,1.097,0.591,11.844,-53.207,58.476,23.371,0
2064,1.087,0.144,12.213,-68.169,44.675,19.325,0
2088,0.924,-0.189,12.931,-76.230,53.529,16.028,0
2112,0.919,-0.529,12.773,-79.184,52.751,14.425,0
2136,0.397,-0.618,11.772,-84.100,46.102,11.806,0
2160,0.294,-0.788,13.788,-90.482,56.644,8.967,0
2184,0.369,-0.998,13.977,-77.535,52.018,7.959,0
2208,0.445,-1.116,12.637,-47.123,10.850,0.593,0
2232,0.103,-1.274,12.397,-38.734,13.896,-8.003,0
2256,-0.546,-1.468,12.069,-40.589,6.911,-11.583,0
2280,-0.802,-1.903,12.871,-37.039,4.293,-4.820,0
2304,0.010,-1.781,12.656,-26.688,2.331,-0.415,0
2328,-0.271,-1.525,12.510,-16.222,16.789,-2.942,0
2352,-0.141,-1.867,12.625,-5.772,16.255,-6.484,0
2376,-0.204,-1.879,12.447,0.724,14.094,-12.461,0
2400,-0.378,-1.784,12.744,10.312,12.507,-16.156,0
2424,-0.510,-1.389,12.649,21.289,8.934,-19.003,0
2448,-0.433,-0.991,12.716,39.656,0.858,-21.575,0
2472,-0.285,-0.596,12.668,57.007,6.751,-29.072,0
2496,-0.431,-0.354,12.821,67.152,2.071,-32.652,0
2520,-0.740,-0.184,13.058,73.343,-2.142,-38.644,0
2544,-0.563,-0.462,12.665,81.526,-4.906,-43.774,0
2568,0.283,-0.429,13.202,103.907,-12.379,-46.781,0
