time,ax,ay,az,gx,gy,gz,label
1632,-1.326,0.086,12.718,1.205,0.696,-9.750,0
1656,-1.405,0.043,12.790,0.953,-1.075,-5.215,0
1680,-1.358,0.065,12.744,1.021,-0.731,-6.292,0
1704,-1.223,0.153,12.886,0.892,-2.144,-3.116,0
1728,-0.575,0.208,12.215,-0.101,0.612,-0.024,0
1752,-1.355,0.043,12.809,-0.009,0.101,-0.017,0
1776,-1.324,0.074,12.682,0.014,-0.182,-0.001,0
1800,-1.358,0.043,12.737,0.266,-0.930,0.037,0
1824,-1.355,0.034,12.658,0.205,-0.991,0.029,0
1848,-1.338,0.014,12.711,0.144,-0.823,0.044,0
1872,-1.410,0.036,12.730,0.021,-0.250,-0.017,0
1896,-1.369,0.048,12.790,0.014,-0.189,-0.070,0
1920,-1.513,-0.036,12.670,0.128,0.284,-1.406,0
1944,-1.269,0.136,12.644,0.258,0.452,-2.872,0
1968,-1.441,0.069,12.790,-0.055,0.070,-0.078,0
1992,-1.559,-0.117,12.692,0.197,-0.838,-0.574,0
2016,-1.178,-0.074,12.560,0.403,0.124,-3.635,0
2040,-1.381,0.053,12.785,0.556,1.269,-7.421,0
2064,-1.326,0.208,12.519,0.327,1.146,-3.620,0
2088,-1.346,0.120,12.804,0.021,0.032,-0.108,0
2112,-1.331,0.060,12.821,-0.124,0.856,-0.047,0
2136,-1.374,0.022,12.696,-0.024,0.047,-0.009,0
2160,-1.379,0.062,12.696,0.090,0.070,-0.032,0
2184,-1.381,0.053,12.783,0.029,-0.105,-0.177,0
2208,-1.355,-0.005,12.802,0.067,-0.373,0.014,0
2232,-1.367,0.086,12.763,0.082,-0.388,0.014,0
2256,-1.319,0.038,12.682,0.250,-1.212,0.083,0
2280,-1.276,0.053,12.713,0.319,-2.502,0.037,0
2304,-1.302,0.053,12.754,0.380,-1.457,-0.009,0
2328,-1.269,0.022,12.682,0.121,-0.999,-0.040,0
2352,-1.192,0.062,12.720,0.197,-1.235,0.067,0
2376,-1.913,0.091,12.579,1.044,-1.854,-7.292,0
2400,-1.377,0.041,12.673,0.540,0.322,-3.688,0
2424,-1.319,0.074,12.783,0.144,-0.495,-0.398,0
2448,-1.338,0.038,12.783,0.029,0.643,0.037,0
