time,ax,ay,az,gx,gy,gz,label
1632,-0.239,-0.019,12.852,-0.009,0.115,-1.436,0
1656,-0.230,0.007,12.847,-0.101,0.397,-1.611,0
1680,-0.172,0.026,12.842,-0.192,0.634,-1.550,0
1704,-0.395,-0.019,12.826,0.159,-0.832,-1.527,0
1728,-0.129,0.189,12.799,0.304,-0.801,-6.680,0
1752,-0.177,-0.026,12.840,-0.063,0.466,-7.886,0
1776,-0.206,0.057,12.828,0.098,0.687,-4.443,0
1800,-0.225,-0.089,12.833,-0.032,0.290,-3.741,0
1824,-0.192,-0.029,12.819,0.250,-0.618,-3.062,0
1848,-0.254,-0.024,12.845,-0.101,0.458,-3.321,0
1872,-0.182,0.005,12.838,0.510,-2.320,-3.001,0
1896,-0.204,-0.019,12.799,0.197,-0.649,-2.237,0
1920,-0.196,-0.041,12.902,0.060,0.329,-1.817,0
1944,-0.163,0.010,12.886,-0.154,0.710,-1.787,0
1968,-0.218,-0.108,12.886,-0.544,2.275,-2.222,0
1992,-0.208,0.005,12.775,-0.078,0.176,-1.672,0
2016,-0.182,0.101,12.866,-0.017,0.267,-2.176,0
2040,-0.249,0.122,12.816,-0.086,0.695,-1.962,0
2064,-0.232,-0.182,12.847,0.174,-1.328,-1.146,0
2088,-0.208,0.000,12.821,0.350,-1.267,-1.222,0
2112,-0.311,-0.134,12.787,0.571,-2.587,-1.879,0
2136,-0.201,-0.086,12.888,1.976,-7.786,-2.512,0
2160,-0.170,-0.029,12.922,2.449,-10.053,-1.573,0
2184,-0.036,0.043,12.792,1.838,-7.236,-1.199,0
2208,-0.041,0.041,12.749,1.121,-6.458,-1.016,0
2232,-0.062,0.057,12.831,0.243,-2.282,-1.337,0
2256,-0.110,-0.010,12.900,-0.337,-1.427,-1.726,0
2280,0.034,-0.019,12.950,-1.093,-6.557,-4.062,0
2304,-0.074,0.041,12.876,-1.246,-9.015,-5.253,0
2328,-0.019,0.026,12.910,-1.734,-12.107,-4.863,0
2352,0.065,0.053,12.811,-2.162,-17.030,-3.207,0
2376,0.215,-0.019,12.785,-2.177,-16.832,-2.398,0
2400,0.227,-0.007,12.754,-1.482,-13.633,-3.573,0
2424,0.338,-0.053,12.749,0.220,-14.603,-4.016,0
2448,0.290,0.045,12.756,0.838,-12.404,-5.596,0
