time,ax,ay,az,gx,gy,gz,label
1632,-0.273,-0.055,12.826,-0.724,2.984,-0.046,0
1656,-0.189,0.026,12.866,0.971,-3.138,0.099,0
1680,-0.163,0.010,12.819,0.399,-0.978,-0.031,0
1704,-0.124,0.002,12.847,0.574,-2.123,0.107,0
1728,-0.093,0.041,12.842,0.193,-0.604,-0.031,0
1752,-0.139,0.034,12.876,0.154,-0.275,-0.069,0
1776,-0.163,-0.010,12.785,0.063,-0.222,0.015,0
1800,-0.136,0.034,12.797,0.345,-0.886,0.130,0
1824,-0.146,0.019,12.828,0.276,-0.214,-0.061,0
1848,-0.158,0.014,12.874,0.223,-0.604,-0.000,0
1872,-0.184,0.000,12.869,0.330,-0.962,-0.038,0
1896,0.031,-0.103,12.763,0.589,-2.130,-1.474,0
1920,-0.132,0.038,12.797,0.696,-1.207,-4.222,0
1944,-0.175,-0.019,12.866,0.437,-1.405,-2.893,0
1968,-0.103,0.007,12.811,0.536,-1.443,-2.161,0
1992,-0.158,0.127,12.850,0.276,-0.642,-2.252,0
2016,-0.079,0.127,12.790,0.353,-0.901,-1.535,0
2040,-0.120,0.041,12.866,0.429,-0.878,-1.229,0
2064,-0.045,0.074,12.783,0.376,-0.993,-1.176,0
2088,-0.122,0.048,12.857,0.353,-0.413,-1.840,0
2112,-0.072,0.053,12.814,0.276,-0.520,-1.138,0
2136,-0.089,-0.010,12.842,0.559,-0.802,-0.725,0
2160,-0.086,0.038,12.874,1.620,-1.023,-1.000,0
2184,-0.103,0.019,12.785,1.857,-0.947,-0.909,0
2208,-0.120,0.129,12.919,1.612,-1.100,-0.703,0
2232,-0.091,0.110,12.809,1.536,-1.084,-0.122,0
2256,-0.060,-0.048,12.922,2.047,-0.955,-0.107,0
2280,-0.072,0.089,12.773,3.345,-0.779,-0.344,0
2304,-0.079,0.158,12.862,3.383,-1.558,-0.435,0
2328,-0.055,0.117,12.823,3.986,-0.978,-0.084,0
2352,-0.110,0.120,12.862,3.139,-0.901,-0.267,0
2376,-0.055,0.177,12.823,2.857,-0.848,0.145,0
2400,-0.055,0.129,12.807,3.070,-0.710,0.244,0
2424,-0.091,0.189,12.828,3.040,-0.100,0.183,0
2448,-0.065,0.139,12.826,3.215,-0.634,0.107,0
2472,-0.029,0.175,12.797,3.437,-0.260,-0.496,0
2496,-0.074,0.227,12.838,3.750,-0.459,-0.351,0
2520,-0.036,0.220,12.737,3.589,-0.207,-0.008,0
2544,-0.041,0.261,12.799,3.360,0.923,-0.031,0
2568,-0.036,0.273,12.831,3.154,-0.115,0.076,0
2592,-0.026,0.283,12.833,3.429,0.160,0.015,0
2616,-0.057,0.290,12.840,3.582,0.091,-0.443,0
2640,-0.069,0.326,12.797,3.154,-0.443,-0.420,0
2664,-0.053,0.290,12.783,3.040,-0.512,-0.283,0
2688,-0.038,0.311,12.771,3.383,-0.046,-0.161,0
2712,-0.077,0.294,12.823,3.070,0.755,-0.145,0
2736,-0.055,0.359,12.871,2.536,0.305,-0.145,0
2760,-0.077,0.385,12.833,3.139,0.305,-0.298,0
2784,-0.057,0.371,12.842,3.154,-0.939,0.084,0
2808,-0.007,0.369,12.842,3.353,-0.619,0.168,0
2832,-0.014,0.419,12.924,4.025,-0.046,-0.252,0
2856,-0.084,0.474,12.833,5.422,0.099,-0.115,0
2880,-0.038,0.467,12.807,5.574,-0.039,0.007,0
2904,0.010,0.481,12.792,5.116,-0.542,0.175,0
2928,0.053,0.476,12.833,5.086,0.519,-0.023,0
2952,-0.053,0.517,12.857,5.284,0.839,-0.214,0
2976,-0.081,0.493,12.766,5.116,0.633,-0.046,0
3000,-0.038,0.601,12.723,3.941,-0.306,-0.206,0
3024,0.014,0.563,12.859,3.360,1.099,-0.229,0
3048,-0.124,0.577,12.847,4.055,3.030,-0.328,0
3072,-0.077,0.599,12.807,3.788,0.801,-0.115,0
3096,-0.098,0.591,12.759,3.223,1.366,-0.008,0
3120,-0.122,0.589,12.718,2.597,-1.657,-0.069,0
3144,-0.050,0.673,12.766,1.841,-0.634,-0.489,0
3168,-0.077,0.687,12.869,1.551,0.893,-0.275,0
3192,-0.045,0.658,12.783,1.254,0.267,-0.008,0
3216,-0.062,0.632,12.819,1.574,1.221,-0.168,0
3240,-0.062,0.663,12.912,2.025,0.557,-0.367,0
3264,-0.072,0.663,12.907,2.986,0.198,-0.183,0
3288,-0.029,0.496,12.924,4.956,1.564,-0.504,0
3312,-0.098,0.694,12.876,4.673,0.068,-0.855,0
3336,-0.074,0.673,12.857,4.574,-1.550,-0.588,0
3360,-0.091,0.745,12.747,5.360,0.282,-0.558,0
3384,-0.096,0.814,12.761,5.345,0.900,-0.435,0
3408,-0.065,0.797,12.756,4.338,0.335,-0.275,0
3432,-0.029,0.761,12.783,4.276,0.358,-0.626,0
3456,-0.055,0.828,12.752,4.078,0.977,-0.695,0
3480,-0.067,0.814,12.696,3.292,0.366,-0.512,0
