time,ax,ay,az,gx,gy,gz,label
1632,2.373,-0.053,13.017,12.244,-30.130,-6.091,0
1656,3.153,-0.069,13.082,13.396,-45.137,-4.297,0
1680,3.299,-0.002,12.888,17.572,-29.786,-13.228,0
1704,3.117,0.146,12.699,17.495,-25.771,-20.625,0
1728,2.868,0.041,12.177,13.251,-28.740,-23.533,0
1752,2.509,0.120,11.607,4.969,-19.908,-25.671,0
1776,2.263,0.086,11.870,-8.833,-16.847,-21.289,0
1800,2.234,-0.029,11.753,-17.329,-14.786,-14.175,0
1824,2.133,-0.371,12.122,-22.772,9.710,-7.633,0
1848,2.114,-0.273,12.572,-22.405,29.580,-3.259,0
1872,2.471,-0.237,12.467,-19.772,12.489,2.535,0
1896,2.880,-0.290,12.215,-17.970,10.924,0.108,0
1920,2.682,-0.287,12.493,-21.237,10.115,-3.785,0
1944,2.507,-0.618,12.096,-23.848,8.519,-3.228,0
1968,2.313,-0.627,12.392,-28.879,16.596,-2.198,0
1992,2.059,-0.807,12.811,-34.100,23.076,-1.083,0
2016,2.049,-0.893,12.579,-37.367,30.458,-1.075,0
2040,1.884,-0.867,12.560,-38.008,35.237,-2.327,0
2064,2.028,-0.953,12.440,-37.527,30.626,-0.190,0
2088,1.939,-1.228,12.665,-36.810,30.878,3.657,0
2112,1.556,-1.429,13.252,-32.474,25.596,7.505,0
2136,1.877,-1.453,12.074,-24.703,28.878,5.489,0
2160,1.453,-1.583,12.491,-23.947,42.397,-0.694,0
2184,1.314,-1.602,12.584,-23.978,40.825,-0.037,0
2208,1.312,-1.654,12.026,-22.321,44.855,-1.320,0
2232,1.049,-1.851,12.742,-23.131,61.977,-2.182,0
2256,0.972,-1.858,12.816,-10.314,75.328,-6.068,0
2280,0.247,-1.614,12.361,8.465,76.550,-14.480,0
2304,-0.299,-1.887,12.807,17.282,69.802,-15.075,0
2328,-0.613,-1.879,12.756,30.480,64.222,-15.259,0
2352,-0.637,-1.403,12.117,41.778,45.886,-15.762,0
2376,-0.725,-1.381,12.605,48.098,43.893,-17.083,0
2400,-0.510,-1.168,12.708,61.289,40.901,-18.045,0
2424,-0.903,-0.802,12.388,75.076,14.099,-17.327,0
2448,-1.094,-0.567,12.040,74.717,-3.114,-15.709,0
2472,-0.826,-0.172,12.687,67.488,5.680,-12.098,0
2496,-1.164,0.172,13.103,68.679,6.397,-11.152,0
2520,-1.207,0.304,12.258,67.022,-14.198,-7.533,0
2544,-0.977,0.429,11.911,59.633,-39.206,-6.633,0
2568,-0.323,0.690,12.910,55.854,-53.778,-4.045,0
2592,-0.101,0.838,13.101,59.923,-62.603,-2.220,0
2616,-0.204,1.245,12.737,56.946,-73.153,-2.816,0
2640,-0.213,1.128,12.179,40.763,-74.435,2.688,0
2664,0.836,1.243,12.522,24.564,-87.076,7.322,0
2688,1.468,1.856,13.755,16.625,-96.702,4.787,0
2712,1.410,1.389,13.075,12.266,-78.519,6.199,0
2736,1.492,0.979,12.395,3.289,-76.527,7.978,0
2760,2.138,1.279,12.601,-12.558,-86.412,11.123,0
2784,2.868,1.211,13.192,-14.512,-66.954,7.627,0
2808,2.799,1.106,12.510,-13.955,-48.572,7.306,0
2832,2.691,1.075,12.093,-21.314,-37.427,10.428,0
2856,3.333,1.135,12.759,-25.444,-36.122,12.612,0
2880,3.371,0.599,12.735,-33.390,-22.840,13.024,0
2904,3.005,0.453,12.275,-46.985,-3.893,11.963,0
2928,3.007,0.266,12.371,-52.650,4.924,8.405,0
2952,3.086,0.120,12.594,-50.398,26.107,-1.396,0
2976,2.854,0.362,12.491,-52.818,34.428,-4.610,0
3000,2.897,-0.151,12.227,-59.390,15.405,5.367,0
3024,2.990,-0.409,12.359,-54.856,6.382,11.161,0
3048,2.547,-0.522,12.400,-53.054,5.779,13.405,0
3072,2.555,-0.776,12.246,-55.711,-5.488,16.894,0
3096,2.753,-1.135,12.220,-53.306,-4.091,16.100,0
3120,2.780,-1.417,12.270,-60.894,-6.198,18.169,0
3144,2.823,-1.645,12.153,-65.535,-5.954,21.566,0
3168,2.591,-1.633,12.383,-56.031,-10.252,21.215,0
3192,2.720,-2.200,12.069,-57.489,-12.122,18.276,0
3216,2.811,-2.610,11.665,-58.390,-15.443,17.520,0
3240,3.043,-2.643,11.995,-54.298,-7.160,16.566,0
3264,2.854,-2.641,12.076,-47.787,21.283,10.787,0
3288,2.526,-2.535,11.904,-44.550,49.855,8.604,0
3312,2.040,-2.811,12.163,-33.413,55.397,5.627,0
