time,ax,ay,az,gx,gy,gz,label
1632,-0.541,0.019,12.847,0.046,-0.200,0.018,0
1656,-0.560,-0.072,12.845,-0.045,0.219,0.034,0
1680,-0.539,-0.053,12.819,-0.015,0.135,-0.005,0
1704,-0.548,-0.045,12.804,0.000,-0.124,-0.066,0
1728,-0.563,-0.024,12.866,-0.022,0.242,-0.043,0
1752,-0.508,0.036,12.866,0.061,-0.147,-0.104,0
1776,-0.620,-0.038,12.807,-0.045,0.013,-0.027,0
1800,-0.457,0.002,12.819,1.268,-5.490,0.095,0
1824,-0.529,-0.012,12.831,0.306,-1.162,0.110,0
1848,-0.512,0.036,12.833,0.726,-3.048,0.026,0
1872,-0.441,0.000,12.787,0.413,-1.819,0.140,0
1896,-0.488,-0.038,12.809,0.283,-0.971,0.057,0
1920,-0.431,0.012,12.869,0.420,-1.254,0.018,0
1944,-0.438,-0.043,12.823,-0.122,0.525,0.087,0
1968,-0.448,0.014,12.831,-0.564,2.532,-0.142,0
1992,-0.493,-0.024,12.842,-0.870,3.800,-0.119,0
2016,-0.529,-0.057,12.831,-0.771,2.685,-0.027,0
2040,-0.484,-0.031,12.780,-0.313,1.143,0.095,0
2064,-0.551,-0.026,12.888,-0.244,1.288,-0.050,0
2088,-0.522,-0.043,12.816,0.000,-0.353,0.041,0
2112,-0.558,-0.041,12.773,0.000,-0.261,0.034,0
2136,-0.472,-0.019,12.835,0.252,-0.674,0.041,0
2160,-0.539,-0.031,12.785,0.352,-1.193,0.011,0
2184,-0.510,0.000,12.838,0.283,-1.231,0.018,0
2208,-0.467,-0.014,12.816,0.726,-2.483,0.140,0
2232,-0.469,0.010,12.785,0.710,-2.361,0.041,0
2256,-0.491,-0.036,12.840,1.123,-3.750,0.049,0
2280,-0.443,-0.007,12.763,1.321,-4.872,0.095,0
2304,-0.371,0.022,12.775,-0.168,0.822,-0.005,0
2328,-0.496,-0.019,12.881,-1.290,5.777,-0.157,0
2352,-0.527,-0.012,12.819,-1.397,6.334,-0.211,0
2376,-0.529,-0.029,12.826,-0.587,2.968,-0.180,0
2400,-0.579,-0.019,12.814,-0.473,2.326,-0.111,0
2424,-0.498,-0.060,12.878,-0.274,1.212,-0.035,0
2448,-0.481,-0.043,12.771,-0.748,2.983,-0.089,0
2472,-0.539,-0.031,12.804,-0.648,3.113,-0.165,0
2496,-0.599,-0.062,12.838,-0.626,2.769,-0.005,0
2520,-0.591,-0.062,12.730,-0.198,0.968,-0.096,0
2544,-0.589,0.005,12.790,-0.084,0.403,-0.043,0
2568,-0.560,-0.014,12.852,-0.229,1.013,-0.066,0
2592,-0.553,-0.079,12.763,-0.397,1.609,-0.119,0
2616,-0.553,-0.060,12.795,-0.335,1.342,-0.264,0
2640,-0.543,-0.036,12.778,-0.267,1.532,-1.089,0
2664,-0.553,-0.005,12.864,-0.343,1.433,-1.394,0
2688,-0.637,0.022,12.790,-0.366,1.945,-1.577,0
2712,-0.625,-0.041,12.780,-0.557,2.135,-0.432,0
2736,-0.587,-0.014,12.840,-0.580,2.227,-0.134,0
2760,-0.632,-0.034,12.819,-0.855,3.510,-1.012,0
2784,-0.649,-0.043,12.797,-0.480,2.418,-1.401,0
2808,-0.666,-0.057,12.828,-0.503,2.212,-1.424,0
2832,-0.687,-0.053,12.787,-0.374,2.219,-1.272,0
2856,-0.673,-0.045,12.783,-0.099,0.426,-0.791,0
2880,-0.685,-0.065,12.835,0.023,-0.544,-0.699,0
2904,-0.627,-0.043,12.804,0.497,-1.071,-0.959,0
2928,-0.632,-0.038,12.802,0.275,0.754,-0.379,0
