time,ax,ay,az,gx,gy,gz,label
1632,-0.227,0.079,12.816,0.216,-0.615,0.215,0
1656,-0.259,0.055,12.816,0.292,-1.196,0.536,0
1680,-0.347,0.065,12.857,0.178,-0.577,0.391,0
1704,-0.283,0.043,12.826,0.041,-0.501,0.009,0
1728,-0.275,0.074,12.854,0.193,-0.890,-0.044,0
1752,-0.275,0.062,12.795,0.216,-0.814,0.040,0
1776,-0.290,0.110,12.847,0.209,-1.028,0.024,0
1800,-0.268,0.091,12.773,0.155,-1.570,-0.037,0
1824,-0.302,0.077,12.912,0.384,-4.173,0.047,0
1848,-0.194,0.091,12.826,0.583,-12.005,0.207,0
1872,-0.098,0.122,12.699,0.300,-11.150,0.314,0
1896,-0.086,0.091,12.809,-0.059,-8.127,0.131,0
1920,-0.079,0.108,12.814,-0.188,-6.325,0.146,0
1944,-0.129,0.103,12.960,-0.608,-7.890,0.070,0
1968,-0.060,0.077,12.898,-1.104,-13.165,0.169,0
1992,-0.048,0.098,12.981,-1.540,-16.478,0.108,0
2016,0.206,0.062,12.744,-1.654,-18.325,1.055,0
2040,0.146,0.024,12.912,-1.700,-16.707,0.719,0
2064,0.254,0.098,12.902,-2.051,-18.738,0.803,0
2088,0.333,0.055,12.893,-2.204,-23.280,1.910,0
2112,0.553,-0.050,12.763,-1.242,-24.570,1.406,0
2136,0.558,0.045,12.723,-1.532,-22.226,0.108,0
2160,0.551,0.050,12.933,-1.494,-21.562,1.917,0
2184,0.728,0.086,12.965,-2.479,-27.531,7.169,0
2208,1.063,-0.029,12.637,-1.379,-29.112,7.345,0
2232,1.010,0.041,12.905,-2.425,-26.631,8.299,0
2256,1.070,-0.079,12.629,-1.166,-29.371,7.971,0
2280,1.295,0.031,12.728,-1.158,-21.577,7.116,0
2304,1.214,0.045,12.898,-1.326,-24.814,9.879,0
2328,1.343,-0.101,12.761,-1.196,-33.531,12.269,0
2352,1.630,-0.089,12.304,-1.685,-28.455,9.429,0
2376,1.712,-0.048,12.605,-2.150,-11.287,8.253,0
2400,1.616,-0.084,12.620,-1.822,-7.455,9.467,0
2424,1.800,-0.055,12.424,-2.028,2.301,8.696,0
