time,ax,ay,az,gx,gy,gz,label
4007,3.110,0.113,12.361,-0.102,-22.623,-1.837,0
4031,3.417,-0.065,12.239,1.005,-24.104,-0.677,0
4055,3.412,0.115,12.184,1.326,-23.745,1.461,0
4079,3.721,-0.010,12.186,0.211,-26.005,4.934,0
4103,3.692,-0.089,12.074,4.127,-22.409,1.674,0
4127,3.496,0.014,12.088,1.952,-20.249,1.583,0
4151,3.742,-0.170,12.143,-5.445,-23.150,1.621,0
4175,3.862,-0.194,11.997,-5.972,-17.982,-0.608,0
4199,3.876,-0.055,11.921,-3.575,-15.188,-0.784,0
4223,3.938,-0.204,12.067,-2.453,-12.921,-0.142,0
4247,4.343,-0.041,12.005,1.997,-20.570,-0.181,0
4271,4.041,-0.089,11.863,6.287,-25.371,2.697,0
4295,4.175,-0.069,11.844,2.730,-20.730,2.949,0
4319,4.096,-0.074,11.995,-1.720,-19.089,1.110,0
4343,4.439,-0.139,11.868,-4.896,-18.448,-1.165,0
4367,4.441,-0.421,11.547,-0.758,-22.768,-2.058,0
4391,4.470,0.065,11.712,1.058,-20.921,-2.593,0
4415,4.508,-0.110,11.693,1.662,-20.249,-1.188,0
4439,4.808,-0.084,11.511,0.829,-21.623,-2.394,0
4463,4.638,0.057,11.698,0.578,-17.058,-1.020,0
4487,4.721,0.029,11.894,-1.048,-23.860,1.224,0
4511,4.903,-0.045,11.545,-1.079,-30.799,2.972,0
4535,4.958,-0.034,11.437,2.242,-27.432,0.934,0
4559,4.944,-0.129,11.533,2.234,-24.280,0.575,0
4583,5.037,-0.084,11.463,0.173,-28.470,1.377,0
4607,5.284,-0.103,11.293,-0.117,-26.180,0.797,0
4631,5.353,-0.072,11.375,0.104,-26.165,-0.181,0
4655,5.480,-0.134,11.126,-0.583,-32.203,-0.005,0
4679,5.559,-0.204,10.942,0.814,-28.532,-2.700,0
4703,5.569,0.081,11.071,2.738,-23.684,-5.410,0
4727,5.722,0.007,10.989,-1.216,-26.837,-2.348,0
4751,5.777,-0.048,10.922,-2.629,-28.516,-2.539,0
4775,5.938,-0.007,10.736,-1.514,-25.875,-2.028,0
4799,6.014,-0.043,10.791,-1.514,-23.012,-0.860,0
4823,6.043,-0.110,10.872,-2.308,-25.928,-2.745,0
4847,6.141,-0.022,10.587,-2.705,-28.822,-4.814,0
4871,6.199,0.060,10.534,-2.896,-28.226,-4.043,0
4895,6.261,-0.017,10.602,-2.766,-29.173,-3.097,0
4919,6.364,-0.041,10.479,-1.972,-31.547,-1.654,0
4943,6.536,-0.101,10.482,-3.659,-35.455,-3.593,0
4967,6.632,0.062,9.965,-3.506,-40.173,-3.310,0
4991,6.740,0.000,10.144,-1.254,-27.364,-1.379,0
5015,6.807,-0.019,10.058,-1.186,-26.318,-0.723,0
5039,6.898,-0.062,9.960,-1.598,-23.806,-0.990,0
5063,6.943,-0.024,9.759,-0.942,-16.936,-0.631,0
5087,6.984,0.010,9.855,0.280,-7.791,0.598,0
5111,6.979,-0.007,9.677,1.364,1.026,1.789,0
5135,7.003,-0.101,9.735,1.753,10.491,2.964,0
5159,6.869,-0.041,9.814,1.036,27.354,0.308,0
5183,6.737,0.089,10.082,0.944,39.224,-0.448,0
5207,6.388,-0.072,10.228,-1.201,47.812,2.903,0
5231,6.519,0.038,10.197,0.486,64.003,2.041,0
5255,6.299,-0.050,10.685,3.967,62.728,3.010,0
5279,6.110,0.017,10.858,1.356,46.644,3.155,0
5303,6.007,-0.156,10.882,0.975,34.949,3.560,0
5327,5.964,-0.132,10.554,0.295,30.247,0.789,0
5351,5.464,-0.012,11.243,5.707,55.873,-0.967,0
5375,5.521,-0.091,11.346,2.112,48.339,0.026,0
5399,5.349,-0.007,11.088,-0.140,37.400,0.613,0
5423,5.066,0.007,11.315,3.517,54.888,1.888,0
5447,5.018,-0.158,11.219,1.379,59.079,2.697,0
5471,4.760,-0.017,11.693,3.150,75.888,0.682,0
5495,4.405,0.048,11.916,4.562,69.598,-1.165,0
5519,4.063,0.189,11.911,2.089,57.514,0.957,0
5543,3.991,0.108,12.096,1.707,56.407,3.041,0
5567,3.704,0.079,11.813,2.173,59.323,2.071,0
5591,3.455,0.072,12.304,-0.048,65.003,3.964,0
5615,3.476,-0.022,12.318,-0.713,58.133,4.964,0
5639,3.203,-0.136,12.294,-1.033,57.377,2.903,0
5663,2.844,-0.012,12.457,-0.415,60.003,2.545,0
5687,2.629,-0.024,12.524,-1.140,53.766,5.132,0
5711,2.624,-0.089,12.062,-2.659,54.171,6.468,0
5735,2.500,-0.201,12.529,-5.438,63.629,6.255,0
5759,2.037,-0.158,12.771,-6.300,60.255,4.064,0
5783,1.793,-0.251,12.835,-6.690,58.262,3.224,0
5807,1.520,-0.172,12.955,-8.392,57.896,2.980,0
5831,1.338,-0.321,13.453,-5.216,47.781,0.575,0
5855,1.211,-0.160,12.945,-0.102,49.743,-0.791,0
5879,1.211,-0.113,12.924,1.165,52.804,0.484,0
5903,0.570,-0.223,13.082,-0.636,71.705,2.361,0
5927,0.352,-0.120,12.574,-2.483,70.865,3.026,0
5951,0.223,-0.335,12.728,-0.850,48.552,3.232,0
5975,0.182,-0.213,13.046,0.791,46.003,2.316,0
5999,-0.254,-0.247,12.876,0.585,60.713,2.606,0
6023,-0.565,-0.189,12.706,-1.109,57.453,3.652,0
6047,-0.728,-0.151,12.989,-2.025,48.591,2.797,0
6071,-0.903,-0.160,12.785,-1.835,51.728,3.377,0
6095,-1.262,-0.275,12.629,-3.079,62.087,4.629,0
6119,-1.573,-0.237,12.696,-2.216,46.163,3.132,0
6143,-1.422,-0.278,12.888,0.402,31.774,3.178,0
6167,-1.662,-0.373,12.811,1.600,44.262,3.858,0
6191,-1.920,-0.232,12.416,3.089,40.346,3.499,0
6215,-2.157,-0.218,12.632,1.654,40.766,5.010,0
6239,-2.296,-0.163,12.948,2.265,43.499,4.552,0
6263,-2.298,-0.263,12.704,4.684,44.759,4.178,0
6287,-3.026,-0.175,12.203,4.753,55.140,4.690,0
6311,-2.789,-0.134,12.246,4.471,48.079,2.171,0
6335,-2.756,-0.017,12.469,6.066,41.346,3.919,0
6359,-3.268,-0.019,12.378,6.058,41.843,4.797,0
6383,-3.263,0.050,12.385,0.165,48.468,5.079,0
