sample_id,time_ms,temp_c,humidity,ldr_raw,ldr_pct,light_state,mq2_raw,mq2_pct,gas_state,temp_state,label
241,242529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
242,243535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
243,244529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
244,245535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
245,246529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
246,247535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
247,248529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
248,249535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
249,250529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
250,251535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
251,252529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
252,253535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
253,254529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
254,255535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
255,256529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
256,257535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
257,258529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
258,259535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
259,260529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
260,261535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
261,262529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
262,263535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
263,264529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
264,265535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
265,266529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
266,267535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
267,268529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
268,269535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
269,270529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
270,271535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
271,272529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
272,273535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
273,274529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
274,275535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
275,276529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
276,277535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
277,278529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
278,279535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
279,280529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
280,281535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
281,282529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
282,283535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
283,284529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
284,285535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
285,286529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
286,287535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
287,288529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
288,289535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
289,290529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
290,291535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
291,292529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
292,293535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
293,294529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
294,295535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
295,296529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
296,297535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
297,298529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
298,299535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
299,300529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
300,301535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
301,302529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
302,303535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
303,304529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
304,305535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
305,306529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
306,307535,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
307,308529,21.40,72.50,4016,98.07,CLARO,843,20.59,GAS_BAJO,TEMP_NORMAL,NORMAL
308,309535,24.10,45.00,2593,63.32,MEDIA_LUZ,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
309,310529,24.10,45.00,2593,63.32,MEDIA_LUZ,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
310,311535,24.10,45.00,2593,63.32,MEDIA_LUZ,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
311,312529,24.10,45.00,2593,63.32,MEDIA_LUZ,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
312,313535,24.10,45.00,2593,63.32,MEDIA_LUZ,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
313,314529,24.10,45.00,2593,63.32,MEDIA_LUZ,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
314,315535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
315,316529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
316,317535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
317,318529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
318,319535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
319,320529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
320,321535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
321,322529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
322,323535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
323,324529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
324,325535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
325,326529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
326,327535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
327,328529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
328,329535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
329,330529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
330,331535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
331,332529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
332,333535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
333,334529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
334,335535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
335,336529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
336,337535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
337,338529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
338,339535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
339,340529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
340,341535,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
341,342529,24.10,45.00,161,3.93,OSCURO,3628,88.60,GAS_ALTO,TEMP_NORMAL,CONTAMINADO
342,343535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
343,344529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
344,345535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
345,346529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
346,347535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
347,348529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
348,349535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
349,350529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
350,351535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
351,352529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
352,353535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
353,354529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
354,355535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
355,356529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
356,357535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
357,358529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
358,359535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
359,360529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
360,361535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
361,362529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
362,363535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
363,364529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
364,365535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
365,366529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
366,367535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
367,368529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
368,369535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
369,370529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
370,371535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
371,372529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
372,373535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
373,374529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
374,375535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
375,376529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
376,377535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
377,378529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
378,379535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
379,380529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
380,381535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
381,382529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
382,383535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
383,384529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
384,385535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
385,386529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
386,387535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
387,388529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
388,389535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
389,390529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
390,391535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
391,392529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
392,393535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
393,394529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
394,395535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
395,396529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
396,397535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
397,398529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
398,399535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
399,400529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
400,401535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
401,402529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
402,403535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
403,404529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
404,405535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
405,406529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
406,407535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
407,408529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
408,409535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
409,410529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
410,411535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
411,412529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
412,413535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
413,414529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
414,415535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
415,416529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
416,417535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
417,418529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
418,419535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
419,420529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
420,421535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
421,422529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
422,423535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
423,424529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
424,425535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
425,426529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
426,427535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
427,428529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
428,429535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
429,430529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
430,431535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
431,432529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
432,433535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
433,434529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
434,435535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
435,436529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
436,437535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
437,438529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
438,439535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
439,440529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
440,441535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
441,442529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
442,443535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
443,444529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
444,445535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
445,446529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
446,447535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
447,448529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
448,449535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
449,450529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
450,451535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
451,452529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
452,453535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
453,454529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
454,455535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
455,456529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
456,457535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
457,458529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
458,459535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
459,460529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
460,461535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
461,462529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
462,463535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
463,464529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
464,465535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
465,466529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
466,467535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
467,468529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
468,469535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
469,470529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
470,471535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
471,472529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
472,473535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
473,474529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
474,475535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
475,476529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
476,477535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
477,478529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
478,479535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
479,480529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
480,481535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
481,482529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
